fy_year,vintage,region,duration,start_year,degraded,scenario_variant,value
2034,2025-07,SA,2h,2029,True,base,-945.42
2035,2025-07,SA,2h,2029,True,base,-940.6
2036,2025-07,SA,2h,2029,True,base,-936.76
2037,2025-07,SA,2h,2029,True,base,-931.56
2038,2025-07,SA,2h,2029,True,base,-913.94
2039,2025-07,SA,2h,2029,True,base,-914.56
2040,2025-07,SA,2h,2029,True,base,-892.47
2041,2025-07,SA,2h,2029,True,base,-878.34
2042,2025-07,SA,2h,2029,True,base,-864.59
2043,2025-07,SA,2h,2029,True,base,-852.56
2044,2025-07,SA,2h,2029,True,base,-834.4
2045,2025-07,SA,2h,2029,True,base,-826.63
2046,2025-07,SA,2h,2029,True,base,-809.7
2047,2025-07,SA,2h,2029,True,base,-803.91
2048,2025-07,SA,2h,2029,True,base,-789.36
2049,2025-07,SA,2h,2029,True,base,-771.32
2050,2025-07,SA,2h,2029,True,base,-761.0
2051,2025-07,SA,2h,2029,True,base,-753.72
2052,2025-07,SA,2h,2029,True,base,-993.66
2053,2025-07,SA,2h,2029,True,base,-991.92
2054,2025-07,SA,2h,2029,True,base,-968.97
2055,2025-07,SA,2h,2029,True,base,-956.54
2056,2025-07,SA,2h,2029,True,base,-940.34
2057,2025-07,SA,2h,2029,True,base,-924.8
2058,2025-07,SA,2h,2029,True,base,-912.35
2059,2025-07,SA,2h,2029,True,base,-899.85
2060,2025-07,SA,2h,2029,True,base,-881.87
2061,2025-07,SA,2h,2029,True,base,-863.91
2062,2025-07,SA,2h,2029,True,base,-852.97
2063,2025-07,SA,2h,2029,True,base,-840.41
2029,2025-07,SA,4h,2029,True,base,0.0
2030,2025-07,SA,4h,2029,True,base,0.0
2031,2025-07,SA,4h,2029,True,base,0.0
2032,2025-07,SA,4h,2029,True,base,-1985.19
2033,2025-07,SA,4h,2029,True,base,-1953.72
2034,2025-07,SA,4h,2029,True,base,-1877.99
2035,2025-07,SA,4h,2029,True,base,-1872.83
2036,2025-07,SA,4h,2029,True,base,-1863.45
2037,2025-07,SA,4h,2029,True,base,-1857.34
2038,2025-07,SA,4h,2029,True,base,-1819.57
2039,2025-07,SA,4h,2029,True,base,-1838.13
2040,2025-07,SA,4h,2029,True,base,-1798.65
2041,2025-07,SA,4h,2029,True,base,-1773.9
2042,2025-07,SA,4h,2029,True,base,-1745.88
2043,2025-07,SA,4h,2029,True,base,-1722.4
2044,2025-07,SA,4h,2029,True,base,-1679.95
2045,2025-07,SA,4h,2029,True,base,-1656.57
2046,2025-07,SA,4h,2029,True,base,-1633.8
2047,2025-07,SA,4h,2029,True,base,-1618.25
2048,2025-07,SA,4h,2029,True,base,-1586.16
2049,2025-07,SA,4h,2029,True,base,-1557.12
2050,2025-07,SA,4h,2029,True,base,-1536.19
2051,2025-07,SA,4h,2029,True,base,-1511.18
2052,2025-07,SA,4h,2029,True,base,-1987.86
2053,2025-07,SA,4h,2029,True,base,-1984.34
2054,2025-07,SA,4h,2029,True,base,-1932.8
2055,2025-07,SA,4h,2029,True,base,-1913.94
2056,2025-07,SA,4h,2029,True,base,-1874.44
2057,2025-07,SA,4h,2029,True,base,-1842.7
2058,2025-07,SA,4h,2029,True,base,-1818.68
2059,2025-07,SA,4h,2029,True,base,-1795.02
2060,2025-07,SA,4h,2029,True,base,-1761.42
2061,2025-07,SA,4h,2029,True,base,-1725.62
2062,2025-07,SA,4h,2029,True,base,-1697.24
2063,2025-07,SA,4h,2029,True,base,-1681.37
2029,2025-07,VIC,1h,2029,True,base,0.0
2030,2025-07,VIC,1h,2029,True,base,0.0
2031,2025-07,VIC,1h,2029,True,base,0.0
2032,2025-07,VIC,1h,2029,True,base,-496.41
2033,2025-07,VIC,1h,2029,True,base,-486.51
2034,2025-07,VIC,1h,2029,True,base,-471.67
2035,2025-07,VIC,1h,2029,True,base,-470.04
2036,2025-07,VIC,1h,2029,True,base,-462.65
2037,2025-07,VIC,1h,2029,True,base,-458.13
2038,2025-07,VIC,1h,2029,True,base,-453.43
2039,2025-07,VIC,1h,2029,True,base,-446.84
2040,2025-07,VIC,1h,2029,True,base,-440.34
2041,2025-07,VIC,1h,2029,True,base,-431.06
2042,2025-07,VIC,1h,2029,True,base,-427.07
2043,2025-07,VIC,1h,2029,True,base,-418.51
2044,2025-07,VIC,1h,2029,True,base,-411.54
2045,2025-07,VIC,1h,2029,True,base,-403.95
2046,2025-07,VIC,1h,2029,True,base,-397.93
2047,2025-07,VIC,1h,2029,True,base,-391.41
2048,2025-07,VIC,1h,2029,True,base,-384.62
2049,2025-07,VIC,1h,2029,True,base,-378.83
2050,2025-07,VIC,1h,2029,True,base,-372.58
2051,2025-07,VIC,1h,2029,True,base,-368.37
2052,2025-07,VIC,1h,2029,True,base,-488.34
2053,2025-07,VIC,1h,2029,True,base,-486.29
2054,2025-07,VIC,1h,2029,True,base,-477.25
2055,2025-07,VIC,1h,2029,True,base,-470.14
2056,2025-07,VIC,1h,2029,True,base,-459.41
2057,2025-07,VIC,1h,2029,True,base,-452.42
2058,2025-07,VIC,1h,2029,True,base,-447.39
2059,2025-07,VIC,1h,2029,True,base,-439.83
2060,2025-07,VIC,1h,2029,True,base,-434.6
2061,2025-07,VIC,1h,2029,True,base,-425.94
2062,2025-07,VIC,1h,2029,True,base,-419.17
2063,2025-07,VIC,1h,2029,True,base,-413.85
2029,2025-07,VIC,2h,2029,True,base,0.0
2030,2025-07,VIC,2h,2029,True,base,0.0
2031,2025-07,VIC,2h,2029,True,base,0.0
2032,2025-07,VIC,2h,2029,True,base,-989.17
2033,2025-07,VIC,2h,2029,True,base,-975.58
2034,2025-07,VIC,2h,2029,True,base,-944.51
2035,2025-07,VIC,2h,2029,True,base,-945.95
2036,2025-07,VIC,2h,2029,True,base,-935.17
2037,2025-07,VIC,2h,2029,True,base,-926.6
2038,2025-07,VIC,2h,2029,True,base,-917.4
2039,2025-07,VIC,2h,2029,True,base,-912.7
2040,2025-07,VIC,2h,2029,True,base,-897.1
2041,2025-07,VIC,2h,2029,True,base,-878.05
2042,2025-07,VIC,2h,2029,True,base,-868.51
2043,2025-07,VIC,2h,2029,True,base,-853.53
2044,2025-07,VIC,2h,2029,True,base,-836.2
2045,2025-07,VIC,2h,2029,True,base,-821.22
2046,2025-07,VIC,2h,2029,True,base,-809.65
2047,2025-07,VIC,2h,2029,True,base,-797.68
2048,2025-07,VIC,2h,2029,True,base,-779.7
2049,2025-07,VIC,2h,2029,True,base,-768.16
2050,2025-07,VIC,2h,2029,True,base,-759.83
2051,2025-07,VIC,2h,2029,True,base,-749.81
2052,2025-07,VIC,2h,2029,True,base,-984.63
2053,2025-07,VIC,2h,2029,True,base,-984.52
2054,2025-07,VIC,2h,2029,True,base,-964.84
2055,2025-07,VIC,2h,2029,True,base,-954.78
2056,2025-07,VIC,2h,2029,True,base,-935.16
2057,2025-07,VIC,2h,2029,True,base,-919.0
2058,2025-07,VIC,2h,2029,True,base,-904.72
2059,2025-07,VIC,2h,2029,True,base,-889.92
2060,2025-07,VIC,2h,2029,True,base,-878.75
2061,2025-07,VIC,2h,2029,True,base,-863.15
2062,2025-07,VIC,2h,2029,True,base,-846.84
2063,2025-07,VIC,2h,2029,True,base,-837.88
2029,2025-07,VIC,4h,2029,True,base,0.0
2030,2025-07,VIC,4h,2029,True,base,0.0
2031,2025-07,VIC,4h,2029,True,base,0.0
2032,2025-07,VIC,4h,2029,True,base,-1999.81
2033,2025-07,VIC,4h,2029,True,base,-1963.27
2034,2025-07,VIC,4h,2029,True,base,-1891.34
2035,2025-07,VIC,4h,2029,True,base,-1897.73
2036,2025-07,VIC,4h,2029,True,base,-1880.39
2037,2025-07,VIC,4h,2029,True,base,-1870.4
2038,2025-07,VIC,4h,2029,True,base,-1834.48
2039,2025-07,VIC,4h,2029,True,base,-1847.88
2040,2025-07,VIC,4h,2029,True,base,-1810.91
2041,2025-07,VIC,4h,2029,True,base,-1779.21
2042,2025-07,VIC,4h,2029,True,base,-1757.69
2043,2025-07,VIC,4h,2029,True,base,-1733.07
2044,2025-07,VIC,4h,2029,True,base,-1690.55
2045,2025-07,VIC,4h,2029,True,base,-1664.06
2046,2025-07,VIC,4h,2029,True,base,-1635.34
2047,2025-07,VIC,4h,2029,True,base,-1619.55
2048,2025-07,VIC,4h,2029,True,base,-1582.88
2049,2025-07,VIC,4h,2029,True,base,-1555.08
2050,2025-07,VIC,4h,2029,True,base,-1537.67
2051,2025-07,VIC,4h,2029,True,base,-1510.18
2052,2025-07,VIC,4h,2029,True,base,-1986.02
2053,2025-07,VIC,4h,2029,True,base,-1975.04
2054,2025-07,VIC,4h,2029,True,base,-1932.89
2055,2025-07,VIC,4h,2029,True,base,-1921.72
2056,2025-07,VIC,4h,2029,True,base,-1879.49
2057,2025-07,VIC,4h,2029,True,base,-1843.0
2058,2025-07,VIC,4h,2029,True,base,-1811.66
2059,2025-07,VIC,4h,2029,True,base,-1798.08
2060,2025-07,VIC,4h,2029,True,base,-1755.87
2061,2025-07,VIC,4h,2029,True,base,-1734.66
2062,2025-07,VIC,4h,2029,True,base,-1707.8
2063,2025-07,VIC,4h,2029,True,base,-1684.29
2026,2025-07,NSW,1h,2026,False,base,-521.67
2027,2025-07,NSW,1h,2026,False,base,-518.77
2028,2025-07,NSW,1h,2026,False,base,-517.29
2029,2025-07,NSW,1h,2026,False,base,-521.06
2030,2025-07,NSW,1h,2026,False,base,-521.77
2031,2025-07,NSW,1h,2026,False,base,-519.59
2032,2025-07,NSW,1h,2026,False,base,-520.79
2033,2025-07,NSW,1h,2026,False,base,-519.52
2034,2025-07,NSW,1h,2026,False,base,-520.91
2035,2025-07,NSW,1h,2026,False,base,-517.93
2036,2025-07,NSW,1h,2026,False,base,-521.24
2037,2025-07,NSW,1h,2026,False,base,-515.14
2038,2025-07,NSW,1h,2026,False,base,-517.61
2039,2025-07,NSW,1h,2026,False,base,-517.18
2040,2025-07,NSW,1h,2026,False,base,-515.6
2041,2025-07,NSW,1h,2026,False,base,-515.76
2042,2025-07,NSW,1h,2026,False,base,-514.23
2043,2025-07,NSW,1h,2026,False,base,-515.36
2044,2025-07,NSW,1h,2026,False,base,-514.73
2045,2025-07,NSW,1h,2026,False,base,-513.75
2046,2025-07,NSW,1h,2026,False,base,-512.28
2047,2025-07,NSW,1h,2026,False,base,-515.58
2048,2025-07,NSW,1h,2026,False,base,-517.51
2049,2025-07,NSW,1h,2026,False,base,-513.56
2050,2025-07,NSW,1h,2026,False,base,-510.24
2051,2025-07,NSW,1h,2026,False,base,-511.53
2052,2025-07,NSW,1h,2026,False,base,-514.51
2053,2025-07,NSW,1h,2026,False,base,-513.2
2054,2025-07,NSW,1h,2026,False,base,-511.04
2055,2025-07,NSW,1h,2026,False,base,-510.6
2056,2025-07,NSW,1h,2026,False,base,-513.84
2057,2025-07,NSW,1h,2026,False,base,-510.26
2058,2025-07,NSW,1h,2026,False,base,-511.16
2059,2025-07,NSW,1h,2026,False,base,-511.58
2060,2025-07,NSW,1h,2026,False,base,-511.96
2026,2025-07,NSW,2h,2026,False,base,-1047.43
2027,2025-07,NSW,2h,2026,False,base,-1040.59
2028,2025-07,NSW,2h,2026,False,base,-1038.44
2029,2025-07,NSW,2h,2026,False,base,-1051.81
2030,2025-07,NSW,2h,2026,False,base,-1053.45
2031,2025-07,NSW,2h,2026,False,base,-1043.8
2032,2025-07,NSW,2h,2026,False,base,-1050.96
2033,2025-07,NSW,2h,2026,False,base,-1051.02
2034,2025-07,NSW,2h,2026,False,base,-1055.67
2035,2025-07,NSW,2h,2026,False,base,-1048.49
2036,2025-07,NSW,2h,2026,False,base,-1060.04
2037,2025-07,NSW,2h,2026,False,base,-1053.84
2038,2025-07,NSW,2h,2026,False,base,-1055.07
2039,2025-07,NSW,2h,2026,False,base,-1052.71
2040,2025-07,NSW,2h,2026,False,base,-1050.59
2041,2025-07,NSW,2h,2026,False,base,-1046.26
2042,2025-07,NSW,2h,2026,False,base,-1049.13
2043,2025-07,NSW,2h,2026,False,base,-1044.92
2044,2025-07,NSW,2h,2026,False,base,-1046.84
2045,2025-07,NSW,2h,2026,False,base,-1045.35
2046,2025-07,NSW,2h,2026,False,base,-1042.56
2047,2025-07,NSW,2h,2026,False,base,-1043.64
2048,2025-07,NSW,2h,2026,False,base,-1051.41
2049,2025-07,NSW,2h,2026,False,base,-1043.02
2050,2025-07,NSW,2h,2026,False,base,-1036.52
2051,2025-07,NSW,2h,2026,False,base,-1039.56
2052,2025-07,NSW,2h,2026,False,base,-1045.76
2053,2025-07,NSW,2h,2026,False,base,-1041.11
2054,2025-07,NSW,2h,2026,False,base,-1041.01
2055,2025-07,NSW,2h,2026,False,base,-1039.97
2056,2025-07,NSW,2h,2026,False,base,-1040.87
2057,2025-07,NSW,2h,2026,False,base,-1037.28
2058,2025-07,NSW,2h,2026,False,base,-1038.27
2059,2025-07,NSW,2h,2026,False,base,-1038.86
2060,2025-07,NSW,2h,2026,False,base,-1043.55
2026,2025-07,NSW,4h,2026,False,base,-2070.62
2027,2025-07,NSW,4h,2026,False,base,-2067.01
2028,2025-07,NSW,4h,2026,False,base,-2053.35
2029,2025-07,NSW,4h,2026,False,base,-2087.35
2030,2025-07,NSW,4h,2026,False,base,-2098.47
2031,2025-07,NSW,4h,2026,False,base,-2072.04
2032,2025-07,NSW,4h,2026,False,base,-2084.19
2033,2025-07,NSW,4h,2026,False,base,-2095.15
2034,2025-07,NSW,4h,2026,False,base,-2099.56
2035,2025-07,NSW,4h,2026,False,base,-2090.28
2036,2025-07,NSW,4h,2026,False,base,-2129.9
2037,2025-07,NSW,4h,2026,False,base,-2109.47
2038,2025-07,NSW,4h,2026,False,base,-2118.06
2039,2025-07,NSW,4h,2026,False,base,-2123.2
2040,2025-07,NSW,4h,2026,False,base,-2117.47
2041,2025-07,NSW,4h,2026,False,base,-2100.4
2042,2025-07,NSW,4h,2026,False,base,-2106.75
2043,2025-07,NSW,4h,2026,False,base,-2099.61
2044,2025-07,NSW,4h,2026,False,base,-2105.01
2045,2025-07,NSW,4h,2026,False,base,-2097.62
2046,2025-07,NSW,4h,2026,False,base,-2093.77
2047,2025-07,NSW,4h,2026,False,base,-2095.91
2048,2025-07,NSW,4h,2026,False,base,-2101.74
2049,2025-07,NSW,4h,2026,False,base,-2087.37
2050,2025-07,NSW,4h,2026,False,base,-2079.28
2051,2025-07,NSW,4h,2026,False,base,-2081.33
2052,2025-07,NSW,4h,2026,False,base,-2088.93
2053,2025-07,NSW,4h,2026,False,base,-2084.77
2054,2025-07,NSW,4h,2026,False,base,-2077.01
2055,2025-07,NSW,4h,2026,False,base,-2077.76
2056,2025-07,NSW,4h,2026,False,base,-2084.45
2057,2025-07,NSW,4h,2026,False,base,-2076.44
2058,2025-07,NSW,4h,2026,False,base,-2072.61
2059,2025-07,NSW,4h,2026,False,base,-2070.77
2060,2025-07,NSW,4h,2026,False,base,-2074.57
2026,2025-07,QLD,1h,2026,False,base,-510.61
2027,2025-07,QLD,1h,2026,False,base,-507.51
2028,2025-07,QLD,1h,2026,False,base,-508.66
2029,2025-07,QLD,1h,2026,False,base,-511.46
2030,2025-07,QLD,1h,2026,False,base,-513.03
2031,2025-07,QLD,1h,2026,False,base,-505.46
2032,2025-07,QLD,1h,2026,False,base,-513.92
2033,2025-07,QLD,1h,2026,False,base,-511.18
2034,2025-07,QLD,1h,2026,False,base,-512.89
2035,2025-07,QLD,1h,2026,False,base,-513.67
2036,2025-07,QLD,1h,2026,False,base,-514.02
2037,2025-07,QLD,1h,2026,False,base,-509.8
2038,2025-07,QLD,1h,2026,False,base,-513.72
2039,2025-07,QLD,1h,2026,False,base,-511.36
2040,2025-07,QLD,1h,2026,False,base,-513.42
2041,2025-07,QLD,1h,2026,False,base,-508.98
2042,2025-07,QLD,1h,2026,False,base,-511.3
2043,2025-07,QLD,1h,2026,False,base,-509.75
2044,2025-07,QLD,1h,2026,False,base,-512.67
2045,2025-07,QLD,1h,2026,False,base,-511.08
2046,2025-07,QLD,1h,2026,False,base,-508.17
2047,2025-07,QLD,1h,2026,False,base,-508.95
2048,2025-07,QLD,1h,2026,False,base,-509.39
2049,2025-07,QLD,1h,2026,False,base,-510.97
2050,2025-07,QLD,1h,2026,False,base,-507.78
2051,2025-07,QLD,1h,2026,False,base,-505.39
2052,2025-07,QLD,1h,2026,False,base,-509.21
2053,2025-07,QLD,1h,2026,False,base,-505.49
2054,2025-07,QLD,1h,2026,False,base,-508.02
2055,2025-07,QLD,1h,2026,False,base,-507.2
2056,2025-07,QLD,1h,2026,False,base,-506.82
2057,2025-07,QLD,1h,2026,False,base,-506.79
2058,2025-07,QLD,1h,2026,False,base,-506.08
2059,2025-07,QLD,1h,2026,False,base,-505.87
2060,2025-07,QLD,1h,2026,False,base,-506.46
2026,2025-07,QLD,2h,2026,False,base,-1021.73
2027,2025-07,QLD,2h,2026,False,base,-1013.24
2028,2025-07,QLD,2h,2026,False,base,-1010.96
2029,2025-07,QLD,2h,2026,False,base,-1024.47
2030,2025-07,QLD,2h,2026,False,base,-1026.97
2031,2025-07,QLD,2h,2026,False,base,-1010.47
2032,2025-07,QLD,2h,2026,False,base,-1023.95
2033,2025-07,QLD,2h,2026,False,base,-1029.55
2034,2025-07,QLD,2h,2026,False,base,-1038.73
2035,2025-07,QLD,2h,2026,False,base,-1036.14
2036,2025-07,QLD,2h,2026,False,base,-1046.5
2037,2025-07,QLD,2h,2026,False,base,-1038.21
2038,2025-07,QLD,2h,2026,False,base,-1040.43
2039,2025-07,QLD,2h,2026,False,base,-1036.23
2040,2025-07,QLD,2h,2026,False,base,-1042.34
2041,2025-07,QLD,2h,2026,False,base,-1036.43
2042,2025-07,QLD,2h,2026,False,base,-1032.46
2043,2025-07,QLD,2h,2026,False,base,-1035.75
2044,2025-07,QLD,2h,2026,False,base,-1038.37
2045,2025-07,QLD,2h,2026,False,base,-1034.34
2046,2025-07,QLD,2h,2026,False,base,-1032.74
2047,2025-07,QLD,2h,2026,False,base,-1032.79
2048,2025-07,QLD,2h,2026,False,base,-1035.28
2049,2025-07,QLD,2h,2026,False,base,-1029.01
2050,2025-07,QLD,2h,2026,False,base,-1028.13
2051,2025-07,QLD,2h,2026,False,base,-1026.02
2052,2025-07,QLD,2h,2026,False,base,-1032.18
2053,2025-07,QLD,2h,2026,False,base,-1027.19
2054,2025-07,QLD,2h,2026,False,base,-1026.99
2055,2025-07,QLD,2h,2026,False,base,-1029.71
2056,2025-07,QLD,2h,2026,False,base,-1027.55
2057,2025-07,QLD,2h,2026,False,base,-1026.81
2058,2025-07,QLD,2h,2026,False,base,-1022.49
2059,2025-07,QLD,2h,2026,False,base,-1025.13
2060,2025-07,QLD,2h,2026,False,base,-1023.26
2026,2025-07,QLD,4h,2026,False,base,-2024.43
2027,2025-07,QLD,4h,2026,False,base,-2006.9
2028,2025-07,QLD,4h,2026,False,base,-1992.33
2029,2025-07,QLD,4h,2026,False,base,-2025.59
2030,2025-07,QLD,4h,2026,False,base,-2041.29
2031,2025-07,QLD,4h,2026,False,base,-1994.56
2032,2025-07,QLD,4h,2026,False,base,-2032.62
2033,2025-07,QLD,4h,2026,False,base,-2047.68
2034,2025-07,QLD,4h,2026,False,base,-2069.42
2035,2025-07,QLD,4h,2026,False,base,-2060.33
2036,2025-07,QLD,4h,2026,False,base,-2106.89
2037,2025-07,QLD,4h,2026,False,base,-2091.76
2038,2025-07,QLD,4h,2026,False,base,-2092.18
2039,2025-07,QLD,4h,2026,False,base,-2092.04
2040,2025-07,QLD,4h,2026,False,base,-2093.41
2041,2025-07,QLD,4h,2026,False,base,-2077.99
2042,2025-07,QLD,4h,2026,False,base,-2077.4
2043,2025-07,QLD,4h,2026,False,base,-2073.26
2044,2025-07,QLD,4h,2026,False,base,-2089.07
2045,2025-07,QLD,4h,2026,False,base,-2071.65
2046,2025-07,QLD,4h,2026,False,base,-2068.9
2047,2025-07,QLD,4h,2026,False,base,-2070.88
2048,2025-07,QLD,4h,2026,False,base,-2068.85
2049,2025-07,QLD,4h,2026,False,base,-2070.86
2050,2025-07,QLD,4h,2026,False,base,-2052.12
2051,2025-07,QLD,4h,2026,False,base,-2050.47
2052,2025-07,QLD,4h,2026,False,base,-2063.64
2053,2025-07,QLD,4h,2026,False,base,-2057.97
2054,2025-07,QLD,4h,2026,False,base,-2057.71
2055,2025-07,QLD,4h,2026,False,base,-2053.42
2056,2025-07,QLD,4h,2026,False,base,-2052.5
2057,2025-07,QLD,4h,2026,False,base,-2046.96
2058,2025-07,QLD,4h,2026,False,base,-2040.79
2059,2025-07,QLD,4h,2026,False,base,-2044.57
2060,2025-07,QLD,4h,2026,False,base,-2049.37
2026,2025-07,SA,1h,2026,False,base,-506.02
2027,2025-07,SA,1h,2026,False,base,-498.91
2028,2025-07,SA,1h,2026,False,base,-497.81
2029,2025-07,SA,1h,2026,False,base,-501.95
2030,2025-07,SA,1h,2026,False,base,-501.43
2031,2025-07,SA,1h,2026,False,base,-496.7
2032,2025-07,SA,1h,2026,False,base,-500.94
2033,2025-07,SA,1h,2026,False,base,-505.67
2034,2025-07,SA,1h,2026,False,base,-512.06
2035,2025-07,SA,1h,2026,False,base,-507.78
2036,2025-07,SA,1h,2026,False,base,-512.37
2037,2025-07,SA,1h,2026,False,base,-507.53
2038,2025-07,SA,1h,2026,False,base,-507.78
2039,2025-07,SA,1h,2026,False,base,-508.73
2040,2025-07,SA,1h,2026,False,base,-507.51
2041,2025-07,SA,1h,2026,False,base,-507.38
2042,2025-07,SA,1h,2026,False,base,-508.73
2043,2025-07,SA,1h,2026,False,base,-506.89
2044,2025-07,SA,1h,2026,False,base,-506.48
2045,2025-07,SA,1h,2026,False,base,-509.04
2046,2025-07,SA,1h,2026,False,base,-505.33
2047,2025-07,SA,1h,2026,False,base,-507.38
2048,2025-07,SA,1h,2026,False,base,-509.64
2049,2025-07,SA,1h,2026,False,base,-503.32
2050,2025-07,SA,1h,2026,False,base,-505.27
2051,2025-07,SA,1h,2026,False,base,-501.62
2052,2025-07,SA,1h,2026,False,base,-507.03
2053,2025-07,SA,1h,2026,False,base,-503.76
2054,2025-07,SA,1h,2026,False,base,-504.39
2055,2025-07,SA,1h,2026,False,base,-503.86
2056,2025-07,SA,1h,2026,False,base,-504.64
2057,2025-07,SA,1h,2026,False,base,-503.0
2058,2025-07,SA,1h,2026,False,base,-503.81
2059,2025-07,SA,1h,2026,False,base,-501.28
2060,2025-07,SA,1h,2026,False,base,-502.67
2026,2025-07,SA,2h,2026,False,base,-1009.42
2027,2025-07,SA,2h,2026,False,base,-998.98
2028,2025-07,SA,2h,2026,False,base,-990.08
2029,2025-07,SA,2h,2026,False,base,-1010.24
2030,2025-07,SA,2h,2026,False,base,-1008.68
2031,2025-07,SA,2h,2026,False,base,-994.68
2032,2025-07,SA,2h,2026,False,base,-1007.03
2033,2025-07,SA,2h,2026,False,base,-1013.47
2034,2025-07,SA,2h,2026,False,base,-1026.51
2035,2025-07,SA,2h,2026,False,base,-1023.2
2036,2025-07,SA,2h,2026,False,base,-1040.48
2037,2025-07,SA,2h,2026,False,base,-1034.09
2038,2025-07,SA,2h,2026,False,base,-1031.71
2039,2025-07,SA,2h,2026,False,base,-1029.07
2040,2025-07,SA,2h,2026,False,base,-1033.06
2041,2025-07,SA,2h,2026,False,base,-1029.91
2042,2025-07,SA,2h,2026,False,base,-1031.93
2043,2025-07,SA,2h,2026,False,base,-1030.53
2044,2025-07,SA,2h,2026,False,base,-1034.45
2045,2025-07,SA,2h,2026,False,base,-1028.93
2046,2025-07,SA,2h,2026,False,base,-1028.96
2047,2025-07,SA,2h,2026,False,base,-1028.39
2048,2025-07,SA,2h,2026,False,base,-1028.44
2049,2025-07,SA,2h,2026,False,base,-1021.91
2050,2025-07,SA,2h,2026,False,base,-1020.7
2051,2025-07,SA,2h,2026,False,base,-1019.07
2052,2025-07,SA,2h,2026,False,base,-1023.27
2053,2025-07,SA,2h,2026,False,base,-1017.35
2054,2025-07,SA,2h,2026,False,base,-1020.86
2055,2025-07,SA,2h,2026,False,base,-1018.07
2056,2025-07,SA,2h,2026,False,base,-1023.51
2057,2025-07,SA,2h,2026,False,base,-1018.35
2058,2025-07,SA,2h,2026,False,base,-1013.01
2059,2025-07,SA,2h,2026,False,base,-1011.41
2060,2025-07,SA,2h,2026,False,base,-1016.3
2026,2025-07,SA,4h,2026,False,base,-2007.73
2027,2025-07,SA,4h,2026,False,base,-1980.57
2028,2025-07,SA,4h,2026,False,base,-1969.39
2029,2025-07,SA,4h,2026,False,base,-2002.51
2030,2025-07,SA,4h,2026,False,base,-2013.14
2031,2025-07,SA,4h,2026,False,base,-1972.09
2032,2025-07,SA,4h,2026,False,base,-2000.9
2033,2025-07,SA,4h,2026,False,base,-2019.63
2034,2025-07,SA,4h,2026,False,base,-2046.62
2035,2025-07,SA,4h,2026,False,base,-2033.73
2036,2025-07,SA,4h,2026,False,base,-2093.71
2037,2025-07,SA,4h,2026,False,base,-2073.42
2038,2025-07,SA,4h,2026,False,base,-2078.07
2039,2025-07,SA,4h,2026,False,base,-2075.25
2040,2025-07,SA,4h,2026,False,base,-2077.44
2041,2025-07,SA,4h,2026,False,base,-2061.61
2042,2025-07,SA,4h,2026,False,base,-2062.09
2043,2025-07,SA,4h,2026,False,base,-2059.52
2044,2025-07,SA,4h,2026,False,base,-2075.33
2045,2025-07,SA,4h,2026,False,base,-2058.05
2046,2025-07,SA,4h,2026,False,base,-2048.52
2047,2025-07,SA,4h,2026,False,base,-2055.28
2048,2025-07,SA,4h,2026,False,base,-2052.64
2049,2025-07,SA,4h,2026,False,base,-2051.53
2050,2025-07,SA,4h,2026,False,base,-2035.4
2051,2025-07,SA,4h,2026,False,base,-2021.63
2052,2025-07,SA,4h,2026,False,base,-2032.47
2053,2025-07,SA,4h,2026,False,base,-2036.17
2054,2025-07,SA,4h,2026,False,base,-2030.33
2055,2025-07,SA,4h,2026,False,base,-2030.26
2056,2025-07,SA,4h,2026,False,base,-2039.02
2057,2025-07,SA,4h,2026,False,base,-2025.45
2058,2025-07,SA,4h,2026,False,base,-2013.13
2059,2025-07,SA,4h,2026,False,base,-2016.05
2060,2025-07,SA,4h,2026,False,base,-2015.5
2026,2025-07,VIC,1h,2026,False,base,-514.42
2027,2025-07,VIC,1h,2026,False,base,-508.72
2028,2025-07,VIC,1h,2026,False,base,-499.52
2029,2025-07,VIC,1h,2026,False,base,-500.76
2030,2025-07,VIC,1h,2026,False,base,-503.54
2031,2025-07,VIC,1h,2026,False,base,-494.38
2032,2025-07,VIC,1h,2026,False,base,-502.79
2033,2025-07,VIC,1h,2026,False,base,-502.39
2034,2025-07,VIC,1h,2026,False,base,-506.94
2035,2025-07,VIC,1h,2026,False,base,-509.6
2036,2025-07,VIC,1h,2026,False,base,-510.21
2037,2025-07,VIC,1h,2026,False,base,-507.55
2038,2025-07,VIC,1h,2026,False,base,-508.21
2039,2025-07,VIC,1h,2026,False,base,-507.41
2040,2025-07,VIC,1h,2026,False,base,-510.9
2041,2025-07,VIC,1h,2026,False,base,-506.84
2042,2025-07,VIC,1h,2026,False,base,-503.43
2043,2025-07,VIC,1h,2026,False,base,-504.6
2044,2025-07,VIC,1h,2026,False,base,-504.36
2045,2025-07,VIC,1h,2026,False,base,-502.43
2046,2025-07,VIC,1h,2026,False,base,-502.57
2047,2025-07,VIC,1h,2026,False,base,-503.21
2048,2025-07,VIC,1h,2026,False,base,-506.14
2049,2025-07,VIC,1h,2026,False,base,-502.11
2050,2025-07,VIC,1h,2026,False,base,-500.46
2051,2025-07,VIC,1h,2026,False,base,-499.84
2052,2025-07,VIC,1h,2026,False,base,-500.66
2053,2025-07,VIC,1h,2026,False,base,-501.32
2054,2025-07,VIC,1h,2026,False,base,-499.94
