fy_year,vintage,region,duration,start_year,degraded,scenario_variant,value
2033,2025-07,VIC,2h,2026,False,base,-27185.4
2034,2025-07,VIC,2h,2026,False,base,-27363.17
2035,2025-07,VIC,2h,2026,False,base,-26659.47
2036,2025-07,VIC,2h,2026,False,base,-30682.72
2037,2025-07,VIC,2h,2026,False,base,-32464.05
2038,2025-07,VIC,2h,2026,False,base,-35456.02
2039,2025-07,VIC,2h,2026,False,base,-35326.44
2040,2025-07,VIC,2h,2026,False,base,-41082.53
2041,2025-07,VIC,2h,2026,False,base,-43689.64
2042,2025-07,VIC,2h,2026,False,base,-46732.54
2043,2025-07,VIC,2h,2026,False,base,-47170.99
2044,2025-07,VIC,2h,2026,False,base,-45562.43
2045,2025-07,VIC,2h,2026,False,base,-45781.87
2046,2025-07,VIC,2h,2026,False,base,-49897.42
2047,2025-07,VIC,2h,2026,False,base,-47996.49
2048,2025-07,VIC,2h,2026,False,base,-49590.94
2049,2025-07,VIC,2h,2026,False,base,-48966.8
2050,2025-07,VIC,2h,2026,False,base,-47163.91
2051,2025-07,VIC,2h,2026,False,base,-46410.76
2052,2025-07,VIC,2h,2026,False,base,-49799.46
2053,2025-07,VIC,2h,2026,False,base,-47685.99
2054,2025-07,VIC,2h,2026,False,base,-50264.17
2055,2025-07,VIC,2h,2026,False,base,-48692.21
2056,2025-07,VIC,2h,2026,False,base,-52862.85
2057,2025-07,VIC,2h,2026,False,base,-49492.45
2058,2025-07,VIC,2h,2026,False,base,-52759.11
2059,2025-07,VIC,2h,2026,False,base,-52263.34
2060,2025-07,VIC,2h,2026,False,base,-52682.15
2026,2025-07,VIC,4h,2026,False,base,-14711.48
2027,2025-07,VIC,4h,2026,False,base,-13529.61
2028,2025-07,VIC,4h,2026,False,base,-27855.28
2029,2025-07,VIC,4h,2026,False,base,-67263.49
2030,2025-07,VIC,4h,2026,False,base,-58339.28
2031,2025-07,VIC,4h,2026,False,base,-58562.7
2032,2025-07,VIC,4h,2026,False,base,-74037.15
2033,2025-07,VIC,4h,2026,False,base,-81408.62
2034,2025-07,VIC,4h,2026,False,base,-79136.06
2035,2025-07,VIC,4h,2026,False,base,-74089.73
2036,2025-07,VIC,4h,2026,False,base,-83961.47
2037,2025-07,VIC,4h,2026,False,base,-86417.16
2038,2025-07,VIC,4h,2026,False,base,-89607.38
2039,2025-07,VIC,4h,2026,False,base,-90800.08
2040,2025-07,VIC,4h,2026,False,base,-102811.65
2041,2025-07,VIC,4h,2026,False,base,-108696.59
2042,2025-07,VIC,4h,2026,False,base,-114882.02
2043,2025-07,VIC,4h,2026,False,base,-114872.22
2044,2025-07,VIC,4h,2026,False,base,-112111.73
2045,2025-07,VIC,4h,2026,False,base,-116162.05
2046,2025-07,VIC,4h,2026,False,base,-121770.52
2047,2025-07,VIC,4h,2026,False,base,-118313.68
2048,2025-07,VIC,4h,2026,False,base,-116608.66
2049,2025-07,VIC,4h,2026,False,base,-118712.92
2050,2025-07,VIC,4h,2026,False,base,-116149.3
2051,2025-07,VIC,4h,2026,False,base,-111430.87
2052,2025-07,VIC,4h,2026,False,base,-115586.99
2053,2025-07,VIC,4h,2026,False,base,-114588.28
2054,2025-07,VIC,4h,2026,False,base,-116551.53
2055,2025-07,VIC,4h,2026,False,base,-114263.45
2056,2025-07,VIC,4h,2026,False,base,-120623.16
2057,2025-07,VIC,4h,2026,False,base,-115832.98
2058,2025-07,VIC,4h,2026,False,base,-117521.62
2059,2025-07,VIC,4h,2026,False,base,-117847.36
2060,2025-07,VIC,4h,2026,False,base,-115488.09
2029,2025-07,NSW,1h,2029,False,base,0.0
2030,2025-07,NSW,1h,2029,False,base,0.0
2031,2025-07,NSW,1h,2029,False,base,0.0
2032,2025-07,NSW,1h,2029,False,base,-25205.07
2033,2025-07,NSW,1h,2029,False,base,-25917.3
2034,2025-07,NSW,1h,2029,False,base,-19598.6
2035,2025-07,NSW,1h,2029,False,base,-24292.53
2036,2025-07,NSW,1h,2029,False,base,-26263.38
2037,2025-07,NSW,1h,2029,False,base,-24230.29
2038,2025-07,NSW,1h,2029,False,base,-26447.95
2039,2025-07,NSW,1h,2029,False,base,-22990.68
2040,2025-07,NSW,1h,2029,False,base,-24277.19
2041,2025-07,NSW,1h,2029,False,base,-24934.43
2042,2025-07,NSW,1h,2029,False,base,-24535.42
2043,2025-07,NSW,1h,2029,False,base,-27622.22
2044,2025-07,NSW,1h,2029,False,base,-27985.06
2045,2025-07,NSW,1h,2029,False,base,-26323.11
2046,2025-07,NSW,1h,2029,False,base,-28211.07
2047,2025-07,NSW,1h,2029,False,base,-27842.57
2048,2025-07,NSW,1h,2029,False,base,-28215.39
2049,2025-07,NSW,1h,2029,False,base,-30178.09
2050,2025-07,NSW,1h,2029,False,base,-29078.32
2051,2025-07,NSW,1h,2029,False,base,-28323.98
2052,2025-07,NSW,1h,2029,False,base,-27938.38
2053,2025-07,NSW,1h,2029,False,base,-28084.46
2054,2025-07,NSW,1h,2029,False,base,-25952.67
2055,2025-07,NSW,1h,2029,False,base,-26922.18
2056,2025-07,NSW,1h,2029,False,base,-25614.3
2057,2025-07,NSW,1h,2029,False,base,-26518.72
2058,2025-07,NSW,1h,2029,False,base,-26704.04
2059,2025-07,NSW,1h,2029,False,base,-27084.14
2060,2025-07,NSW,1h,2029,False,base,-26469.09
2061,2025-07,NSW,1h,2029,False,base,-26239.77
2062,2025-07,NSW,1h,2029,False,base,-27920.92
2063,2025-07,NSW,1h,2029,False,base,-25348.1
2029,2025-07,NSW,2h,2029,False,base,0.0
2030,2025-07,NSW,2h,2029,False,base,0.0
2031,2025-07,NSW,2h,2029,False,base,0.0
2032,2025-07,NSW,2h,2029,False,base,-54701.15
2033,2025-07,NSW,2h,2029,False,base,-53099.47
2034,2025-07,NSW,2h,2029,False,base,-43748.49
2035,2025-07,NSW,2h,2029,False,base,-52171.23
2036,2025-07,NSW,2h,2029,False,base,-55751.13
2037,2025-07,NSW,2h,2029,False,base,-53486.61
2038,2025-07,NSW,2h,2029,False,base,-54009.74
2039,2025-07,NSW,2h,2029,False,base,-50564.73
2040,2025-07,NSW,2h,2029,False,base,-52163.02
2041,2025-07,NSW,2h,2029,False,base,-52243.84
2042,2025-07,NSW,2h,2029,False,base,-51918.88
2043,2025-07,NSW,2h,2029,False,base,-58624.63
2044,2025-07,NSW,2h,2029,False,base,-59416.67
2045,2025-07,NSW,2h,2029,False,base,-58608.97
2046,2025-07,NSW,2h,2029,False,base,-60300.01
2047,2025-07,NSW,2h,2029,False,base,-60320.18
2048,2025-07,NSW,2h,2029,False,base,-62432.45
2049,2025-07,NSW,2h,2029,False,base,-64396.38
2050,2025-07,NSW,2h,2029,False,base,-63708.52
2051,2025-07,NSW,2h,2029,False,base,-61131.98
2052,2025-07,NSW,2h,2029,False,base,-61464.99
2053,2025-07,NSW,2h,2029,False,base,-60627.08
2054,2025-07,NSW,2h,2029,False,base,-57245.02
2055,2025-07,NSW,2h,2029,False,base,-57405.7
2056,2025-07,NSW,2h,2029,False,base,-56000.07
2057,2025-07,NSW,2h,2029,False,base,-58126.17
2058,2025-07,NSW,2h,2029,False,base,-58462.55
2059,2025-07,NSW,2h,2029,False,base,-57357.47
2060,2025-07,NSW,2h,2029,False,base,-57372.74
2061,2025-07,NSW,2h,2029,False,base,-56963.7
2062,2025-07,NSW,2h,2029,False,base,-58413.74
2063,2025-07,NSW,2h,2029,False,base,-54868.7
2029,2025-07,NSW,4h,2029,False,base,0.0
2030,2025-07,NSW,4h,2029,False,base,0.0
2031,2025-07,NSW,4h,2029,False,base,0.0
2032,2025-07,NSW,4h,2029,False,base,-115585.25
2033,2025-07,NSW,4h,2029,False,base,-110697.99
2034,2025-07,NSW,4h,2029,False,base,-93480.23
2035,2025-07,NSW,4h,2029,False,base,-109564.9
2036,2025-07,NSW,4h,2029,False,base,-117536.61
2037,2025-07,NSW,4h,2029,False,base,-113424.09
2038,2025-07,NSW,4h,2029,False,base,-112606.62
2039,2025-07,NSW,4h,2029,False,base,-110162.74
2040,2025-07,NSW,4h,2029,False,base,-110467.08
2041,2025-07,NSW,4h,2029,False,base,-109385.9
2042,2025-07,NSW,4h,2029,False,base,-111680.02
2043,2025-07,NSW,4h,2029,False,base,-123802.8
2044,2025-07,NSW,4h,2029,False,base,-126898.31
2045,2025-07,NSW,4h,2029,False,base,-125232.03
2046,2025-07,NSW,4h,2029,False,base,-129250.68
2047,2025-07,NSW,4h,2029,False,base,-129410.59
2048,2025-07,NSW,4h,2029,False,base,-133461.71
2049,2025-07,NSW,4h,2029,False,base,-136283.53
2050,2025-07,NSW,4h,2029,False,base,-135359.52
2051,2025-07,NSW,4h,2029,False,base,-131099.75
2052,2025-07,NSW,4h,2029,False,base,-129462.66
2053,2025-07,NSW,4h,2029,False,base,-128766.87
2054,2025-07,NSW,4h,2029,False,base,-120086.95
2055,2025-07,NSW,4h,2029,False,base,-121330.68
2056,2025-07,NSW,4h,2029,False,base,-119482.89
2057,2025-07,NSW,4h,2029,False,base,-121799.64
2058,2025-07,NSW,4h,2029,False,base,-122252.7
2059,2025-07,NSW,4h,2029,False,base,-120495.35
2060,2025-07,NSW,4h,2029,False,base,-120306.94
2061,2025-07,NSW,4h,2029,False,base,-118807.71
2062,2025-07,NSW,4h,2029,False,base,-119745.29
2063,2025-07,NSW,4h,2029,False,base,-113730.04
2029,2025-07,QLD,1h,2029,False,base,0.0
2030,2025-07,QLD,1h,2029,False,base,0.0
2031,2025-07,QLD,1h,2029,False,base,0.0
2032,2025-07,QLD,1h,2029,False,base,-655.35
2033,2025-07,QLD,1h,2029,False,base,-3683.5
2034,2025-07,QLD,1h,2029,False,base,-5679.75
2035,2025-07,QLD,1h,2029,False,base,-10979.82
2036,2025-07,QLD,1h,2029,False,base,-15840.46
2037,2025-07,QLD,1h,2029,False,base,-15791.52
2038,2025-07,QLD,1h,2029,False,base,-16162.31
2039,2025-07,QLD,1h,2029,False,base,-15714.56
2040,2025-07,QLD,1h,2029,False,base,-17050.41
2041,2025-07,QLD,1h,2029,False,base,-18155.24
2042,2025-07,QLD,1h,2029,False,base,-15625.33
2043,2025-07,QLD,1h,2029,False,base,-16437.39
2044,2025-07,QLD,1h,2029,False,base,-17139.2
2045,2025-07,QLD,1h,2029,False,base,-15782.4
2046,2025-07,QLD,1h,2029,False,base,-15703.23
2047,2025-07,QLD,1h,2029,False,base,-15702.51
2048,2025-07,QLD,1h,2029,False,base,-15587.15
2049,2025-07,QLD,1h,2029,False,base,-15335.46
2050,2025-07,QLD,1h,2029,False,base,-16444.0
2051,2025-07,QLD,1h,2029,False,base,-14424.97
2052,2025-07,QLD,1h,2029,False,base,-14322.64
2053,2025-07,QLD,1h,2029,False,base,-14391.18
2054,2025-07,QLD,1h,2029,False,base,-11857.16
2055,2025-07,QLD,1h,2029,False,base,-13701.05
2056,2025-07,QLD,1h,2029,False,base,-13757.36
2057,2025-07,QLD,1h,2029,False,base,-14392.38
2058,2025-07,QLD,1h,2029,False,base,-14019.82
2059,2025-07,QLD,1h,2029,False,base,-14964.85
2060,2025-07,QLD,1h,2029,False,base,-12933.08
2061,2025-07,QLD,1h,2029,False,base,-13921.21
2062,2025-07,QLD,1h,2029,False,base,-14159.36
2063,2025-07,QLD,1h,2029,False,base,-15049.86
2029,2025-07,QLD,2h,2029,False,base,0.0
2030,2025-07,QLD,2h,2029,False,base,0.0
2031,2025-07,QLD,2h,2029,False,base,0.0
2032,2025-07,QLD,2h,2029,False,base,-7406.84
2033,2025-07,QLD,2h,2029,False,base,-12447.8
2034,2025-07,QLD,2h,2029,False,base,-17149.22
2035,2025-07,QLD,2h,2029,False,base,-29688.1
2036,2025-07,QLD,2h,2029,False,base,-36193.5
2037,2025-07,QLD,2h,2029,False,base,-38158.91
2038,2025-07,QLD,2h,2029,False,base,-37685.51
2039,2025-07,QLD,2h,2029,False,base,-38794.99
2040,2025-07,QLD,2h,2029,False,base,-40613.82
2041,2025-07,QLD,2h,2029,False,base,-40775.21
2042,2025-07,QLD,2h,2029,False,base,-39066.91
2043,2025-07,QLD,2h,2029,False,base,-40132.11
2044,2025-07,QLD,2h,2029,False,base,-40320.22
2045,2025-07,QLD,2h,2029,False,base,-38311.24
2046,2025-07,QLD,2h,2029,False,base,-37525.26
2047,2025-07,QLD,2h,2029,False,base,-36842.53
2048,2025-07,QLD,2h,2029,False,base,-36876.24
2049,2025-07,QLD,2h,2029,False,base,-36892.57
2050,2025-07,QLD,2h,2029,False,base,-38208.86
2051,2025-07,QLD,2h,2029,False,base,-36373.3
2052,2025-07,QLD,2h,2029,False,base,-35553.15
2053,2025-07,QLD,2h,2029,False,base,-35971.0
2054,2025-07,QLD,2h,2029,False,base,-31338.6
2055,2025-07,QLD,2h,2029,False,base,-33638.03
2056,2025-07,QLD,2h,2029,False,base,-34427.72
2057,2025-07,QLD,2h,2029,False,base,-35630.47
2058,2025-07,QLD,2h,2029,False,base,-34848.44
2059,2025-07,QLD,2h,2029,False,base,-35419.76
2060,2025-07,QLD,2h,2029,False,base,-34098.23
2061,2025-07,QLD,2h,2029,False,base,-34428.74
2062,2025-07,QLD,2h,2029,False,base,-34944.29
2063,2025-07,QLD,2h,2029,False,base,-35765.47
2029,2025-07,QLD,4h,2029,False,base,0.0
2030,2025-07,QLD,4h,2029,False,base,0.0
2031,2025-07,QLD,4h,2029,False,base,0.0
2032,2025-07,QLD,4h,2029,False,base,-30345.98
2033,2025-07,QLD,4h,2029,False,base,-39417.12
2034,2025-07,QLD,4h,2029,False,base,-47459.24
2035,2025-07,QLD,4h,2029,False,base,-72372.65
2036,2025-07,QLD,4h,2029,False,base,-83504.46
2037,2025-07,QLD,4h,2029,False,base,-88153.74
2038,2025-07,QLD,4h,2029,False,base,-83893.68
2039,2025-07,QLD,4h,2029,False,base,-92489.36
2040,2025-07,QLD,4h,2029,False,base,-91738.93
2041,2025-07,QLD,4h,2029,False,base,-92144.86
2042,2025-07,QLD,4h,2029,False,base,-90779.02
2043,2025-07,QLD,4h,2029,False,base,-91558.08
2044,2025-07,QLD,4h,2029,False,base,-92654.04
2045,2025-07,QLD,4h,2029,False,base,-89024.44
2046,2025-07,QLD,4h,2029,False,base,-87072.57
2047,2025-07,QLD,4h,2029,False,base,-84974.52
2048,2025-07,QLD,4h,2029,False,base,-85072.96
2049,2025-07,QLD,4h,2029,False,base,-85945.22
2050,2025-07,QLD,4h,2029,False,base,-88660.56
2051,2025-07,QLD,4h,2029,False,base,-85380.13
2052,2025-07,QLD,4h,2029,False,base,-84179.53
2053,2025-07,QLD,4h,2029,False,base,-83935.7
2054,2025-07,QLD,4h,2029,False,base,-74919.25
2055,2025-07,QLD,4h,2029,False,base,-79363.44
2056,2025-07,QLD,4h,2029,False,base,-81091.32
2057,2025-07,QLD,4h,2029,False,base,-83119.1
2058,2025-07,QLD,4h,2029,False,base,-81763.9
2059,2025-07,QLD,4h,2029,False,base,-81349.54
2060,2025-07,QLD,4h,2029,False,base,-81618.5
2061,2025-07,QLD,4h,2029,False,base,-81579.97
2062,2025-07,QLD,4h,2029,False,base,-81974.45
2063,2025-07,QLD,4h,2029,False,base,-81198.4
2029,2025-07,SA,1h,2029,False,base,0.0
2030,2025-07,SA,1h,2029,False,base,0.0
2031,2025-07,SA,1h,2029,False,base,0.0
2032,2025-07,SA,1h,2029,False,base,-1567.42
2033,2025-07,SA,1h,2029,False,base,-2088.03
2034,2025-07,SA,1h,2029,False,base,-2080.99
2035,2025-07,SA,1h,2029,False,base,-4466.18
2036,2025-07,SA,1h,2029,False,base,-9479.62
2037,2025-07,SA,1h,2029,False,base,-12044.54
2038,2025-07,SA,1h,2029,False,base,-11871.58
2039,2025-07,SA,1h,2029,False,base,-12119.88
2040,2025-07,SA,1h,2029,False,base,-11871.58
2041,2025-07,SA,1h,2029,False,base,-11037.29
2042,2025-07,SA,1h,2029,False,base,-11874.81
2043,2025-07,SA,1h,2029,False,base,-14228.58
2044,2025-07,SA,1h,2029,False,base,-16495.0
2045,2025-07,SA,1h,2029,False,base,-14465.45
2046,2025-07,SA,1h,2029,False,base,-12869.56
2047,2025-07,SA,1h,2029,False,base,-13234.15
2048,2025-07,SA,1h,2029,False,base,-13614.57
2049,2025-07,SA,1h,2029,False,base,-14456.25
2050,2025-07,SA,1h,2029,False,base,-12801.1
2051,2025-07,SA,1h,2029,False,base,-14427.28
2052,2025-07,SA,1h,2029,False,base,-12862.94
2053,2025-07,SA,1h,2029,False,base,-14339.32
2054,2025-07,SA,1h,2029,False,base,-15101.42
2055,2025-07,SA,1h,2029,False,base,-12393.71
2056,2025-07,SA,1h,2029,False,base,-12923.49
2057,2025-07,SA,1h,2029,False,base,-14690.66
2058,2025-07,SA,1h,2029,False,base,-13505.4
2059,2025-07,SA,1h,2029,False,base,-14427.36
2060,2025-07,SA,1h,2029,False,base,-12880.14
2061,2025-07,SA,1h,2029,False,base,-13715.12
2062,2025-07,SA,1h,2029,False,base,-13905.26
2063,2025-07,SA,1h,2029,False,base,-12849.02
2029,2025-07,SA,2h,2029,False,base,0.0
2030,2025-07,SA,2h,2029,False,base,0.0
2031,2025-07,SA,2h,2029,False,base,0.0
2032,2025-07,SA,2h,2029,False,base,-19879.63
2033,2025-07,SA,2h,2029,False,base,-20973.77
2034,2025-07,SA,2h,2029,False,base,-17402.64
2035,2025-07,SA,2h,2029,False,base,-23344.01
2036,2025-07,SA,2h,2029,False,base,-31993.61
2037,2025-07,SA,2h,2029,False,base,-34275.52
2038,2025-07,SA,2h,2029,False,base,-34833.33
2039,2025-07,SA,2h,2029,False,base,-34091.55
2040,2025-07,SA,2h,2029,False,base,-33381.96
2041,2025-07,SA,2h,2029,False,base,-33690.83
2042,2025-07,SA,2h,2029,False,base,-34669.07
2043,2025-07,SA,2h,2029,False,base,-39968.69
2044,2025-07,SA,2h,2029,False,base,-43513.36
2045,2025-07,SA,2h,2029,False,base,-41996.64
2046,2025-07,SA,2h,2029,False,base,-38613.43
2047,2025-07,SA,2h,2029,False,base,-39301.6
2048,2025-07,SA,2h,2029,False,base,-39752.83
2049,2025-07,SA,2h,2029,False,base,-41271.55
2050,2025-07,SA,2h,2029,False,base,-38237.86
2051,2025-07,SA,2h,2029,False,base,-40115.24
2052,2025-07,SA,2h,2029,False,base,-37786.18
2053,2025-07,SA,2h,2029,False,base,-40111.74
2054,2025-07,SA,2h,2029,False,base,-37152.21
2055,2025-07,SA,2h,2029,False,base,-35167.81
2056,2025-07,SA,2h,2029,False,base,-36925.81
2057,2025-07,SA,2h,2029,False,base,-39734.8
2058,2025-07,SA,2h,2029,False,base,-38174.87
2059,2025-07,SA,2h,2029,False,base,-39225.58
2060,2025-07,SA,2h,2029,False,base,-37378.59
2061,2025-07,SA,2h,2029,False,base,-37160.44
2062,2025-07,SA,2h,2029,False,base,-36530.51
2063,2025-07,SA,2h,2029,False,base,-35315.95
2029,2025-07,SA,4h,2029,False,base,0.0
2030,2025-07,SA,4h,2029,False,base,0.0
2031,2025-07,SA,4h,2029,False,base,0.0
2032,2025-07,SA,4h,2029,False,base,-72691.49
2033,2025-07,SA,4h,2029,False,base,-70380.4
2034,2025-07,SA,4h,2029,False,base,-60542.66
2035,2025-07,SA,4h,2029,False,base,-71976.09
2036,2025-07,SA,4h,2029,False,base,-85622.54
2037,2025-07,SA,4h,2029,False,base,-88076.35
2038,2025-07,SA,4h,2029,False,base,-87647.61
2039,2025-07,SA,4h,2029,False,base,-85943.25
2040,2025-07,SA,4h,2029,False,base,-86449.05
2041,2025-07,SA,4h,2029,False,base,-86427.14
2042,2025-07,SA,4h,2029,False,base,-87746.33
2043,2025-07,SA,4h,2029,False,base,-99738.08
2044,2025-07,SA,4h,2029,False,base,-105828.47
2045,2025-07,SA,4h,2029,False,base,-103570.13
2046,2025-07,SA,4h,2029,False,base,-99223.89
2047,2025-07,SA,4h,2029,False,base,-98531.37
2048,2025-07,SA,4h,2029,False,base,-99656.89
2049,2025-07,SA,4h,2029,False,base,-99798.38
2050,2025-07,SA,4h,2029,False,base,-96771.67
2051,2025-07,SA,4h,2029,False,base,-97306.6
2052,2025-07,SA,4h,2029,False,base,-96423.37
2053,2025-07,SA,4h,2029,False,base,-96698.58
2054,2025-07,SA,4h,2029,False,base,-90955.6
2055,2025-07,SA,4h,2029,False,base,-87697.26
2056,2025-07,SA,4h,2029,False,base,-89643.96
2057,2025-07,SA,4h,2029,False,base,-92271.22
2058,2025-07,SA,4h,2029,False,base,-91797.47
2059,2025-07,SA,4h,2029,False,base,-92533.11
2060,2025-07,SA,4h,2029,False,base,-90486.86
2061,2025-07,SA,4h,2029,False,base,-88691.51
2062,2025-07,SA,4h,2029,False,base,-87739.08
2063,2025-07,SA,4h,2029,False,base,-85202.73
2029,2025-07,VIC,1h,2029,False,base,0.0
2030,2025-07,VIC,1h,2029,False,base,0.0
2031,2025-07,VIC,1h,2029,False,base,0.0
2032,2025-07,VIC,1h,2029,False,base,1802.64
2033,2025-07,VIC,1h,2029,False,base,2641.03
2034,2025-07,VIC,1h,2029,False,base,976.89
2035,2025-07,VIC,1h,2029,False,base,-3932.58
2036,2025-07,VIC,1h,2029,False,base,-6337.85
2037,2025-07,VIC,1h,2029,False,base,-6689.12
2038,2025-07,VIC,1h,2029,False,base,-6485.44
2039,2025-07,VIC,1h,2029,False,base,-8744.54
2040,2025-07,VIC,1h,2029,False,base,-10203.12
2041,2025-07,VIC,1h,2029,False,base,-13003.71
2042,2025-07,VIC,1h,2029,False,base,-12575.47
2043,2025-07,VIC,1h,2029,False,base,-15168.73
2044,2025-07,VIC,1h,2029,False,base,-15253.46
2045,2025-07,VIC,1h,2029,False,base,-17052.42
2046,2025-07,VIC,1h,2029,False,base,-17560.49
2047,2025-07,VIC,1h,2029,False,base,-15606.86
2048,2025-07,VIC,1h,2029,False,base,-16285.95
2049,2025-07,VIC,1h,2029,False,base,-17775.09
2050,2025-07,VIC,1h,2029,False,base,-17494.41
2051,2025-07,VIC,1h,2029,False,base,-19450.01
2052,2025-07,VIC,1h,2029,False,base,-18004.02
2053,2025-07,VIC,1h,2029,False,base,-16619.85
2054,2025-07,VIC,1h,2029,False,base,-17578.09
2055,2025-07,VIC,1h,2029,False,base,-18872.38
2056,2025-07,VIC,1h,2029,False,base,-18382.09
2057,2025-07,VIC,1h,2029,False,base,-18869.57
2058,2025-07,VIC,1h,2029,False,base,-17857.3
2059,2025-07,VIC,1h,2029,False,base,-20711.22
2060,2025-07,VIC,1h,2029,False,base,-18954.61
2061,2025-07,VIC,1h,2029,False,base,-20337.96
2062,2025-07,VIC,1h,2029,False,base,-20721.19
2063,2025-07,VIC,1h,2029,False,base,-21987.15
2029,2025-07,VIC,2h,2029,False,base,0.0
2030,2025-07,VIC,2h,2029,False,base,0.0
2031,2025-07,VIC,2h,2029,False,base,0.0
2032,2025-07,VIC,2h,2029,False,base,-13149.51
2033,2025-07,VIC,2h,2029,False,base,-10269.09
2034,2025-07,VIC,2h,2029,False,base,-13396.04
2035,2025-07,VIC,2h,2029,False,base,-22677.35
2036,2025-07,VIC,2h,2029,False,base,-27185.74
2037,2025-07,VIC,2h,2029,False,base,-27363.17
2038,2025-07,VIC,2h,2029,False,base,-26659.47
2039,2025-07,VIC,2h,2029,False,base,-30682.72
2040,2025-07,VIC,2h,2029,False,base,-32464.08
2041,2025-07,VIC,2h,2029,False,base,-35457.83
2042,2025-07,VIC,2h,2029,False,base,-35326.13
2043,2025-07,VIC,2h,2029,False,base,-41082.89
2044,2025-07,VIC,2h,2029,False,base,-43689.64
2045,2025-07,VIC,2h,2029,False,base,-46732.54
2046,2025-07,VIC,2h,2029,False,base,-47170.99
2047,2025-07,VIC,2h,2029,False,base,-45562.43
2048,2025-07,VIC,2h,2029,False,base,-45781.87
2049,2025-07,VIC,2h,2029,False,base,-49897.42
2050,2025-07,VIC,2h,2029,False,base,-47996.21
2051,2025-07,VIC,2h,2029,False,base,-49591.67
2052,2025-07,VIC,2h,2029,False,base,-48966.91
2053,2025-07,VIC,2h,2029,False,base,-47163.64
2054,2025-07,VIC,2h,2029,False,base,-46410.76
2055,2025-07,VIC,2h,2029,False,base,-49799.46
2056,2025-07,VIC,2h,2029,False,base,-47685.99
2057,2025-07,VIC,2h,2029,False,base,-50264.17
2058,2025-07,VIC,2h,2029,False,base,-48692.21
2059,2025-07,VIC,2h,2029,False,base,-52862.85
2060,2025-07,VIC,2h,2029,False,base,-49492.45
2061,2025-07,VIC,2h,2029,False,base,-52759.11
2062,2025-07,VIC,2h,2029,False,base,-52263.34
2063,2025-07,VIC,2h,2029,False,base,-52682.15
2029,2025-07,VIC,4h,2029,False,base,0.0
2030,2025-07,VIC,4h,2029,False,base,0.0
2031,2025-07,VIC,4h,2029,False,base,0.0
2032,2025-07,VIC,4h,2029,False,base,-67263.49
2033,2025-07,VIC,4h,2029,False,base,-58339.3
2034,2025-07,VIC,4h,2029,False,base,-58566.1
2035,2025-07,VIC,4h,2029,False,base,-74035.54
2036,2025-07,VIC,4h,2029,False,base,-81408.62
2037,2025-07,VIC,4h,2029,False,base,-79136.03
2038,2025-07,VIC,4h,2029,False,base,-74089.73
2039,2025-07,VIC,4h,2029,False,base,-83959.04
2040,2025-07,VIC,4h,2029,False,base,-86418.51
2041,2025-07,VIC,4h,2029,False,base,-89608.19
2042,2025-07,VIC,4h,2029,False,base,-90800.17
2043,2025-07,VIC,4h,2029,False,base,-102811.18
2044,2025-07,VIC,4h,2029,False,base,-108696.59
2045,2025-07,VIC,4h,2029,False,base,-114882.02
2046,2025-07,VIC,4h,2029,False,base,-114872.22
2047,2025-07,VIC,4h,2029,False,base,-112111.73
2048,2025-07,VIC,4h,2029,False,base,-116162.05
2049,2025-07,VIC,4h,2029,False,base,-121770.52
2050,2025-07,VIC,4h,2029,False,base,-118313.82
2051,2025-07,VIC,4h,2029,False,base,-116608.38
2052,2025-07,VIC,4h,2029,False,base,-118712.76
2053,2025-07,VIC,4h,2029,False,base,-116151.47
2054,2025-07,VIC,4h,2029,False,base,-111431.83
2055,2025-07,VIC,4h,2029,False,base,-115586.99
2056,2025-07,VIC,4h,2029,False,base,-114588.28
2057,2025-07,VIC,4h,2029,False,base,-116551.53
2058,2025-07,VIC,4h,2029,False,base,-114263.45
2059,2025-07,VIC,4h,2029,False,base,-120623.16
2060,2025-07,VIC,4h,2029,False,base,-115832.98
2061,2025-07,VIC,4h,2029,False,base,-117521.62
2062,2025-07,VIC,4h,2029,False,base,-117847.36
2063,2025-07,VIC,4h,2029,False,base,-115488.09
2026,2025-07,NSW,8h,2026,True,base,-188610.41
2027,2025-07,NSW,8h,2026,True,base,-171322.13
2028,2025-07,NSW,8h,2026,True,base,-200075.98
2029,2025-07,NSW,8h,2026,True,base,-229461.84
2030,2025-07,NSW,8h,2026,True,base,-214515.33
2031,2025-07,NSW,8h,2026,True,base,-179558.32
2032,2025-07,NSW,8h,2026,True,base,-199769.07
2033,2025-07,NSW,8h,2026,True,base,-211408.13
2034,2025-07,NSW,8h,2026,True,base,-204833.2
2035,2025-07,NSW,8h,2026,True,base,-195286.36
2036,2025-07,NSW,8h,2026,True,base,-194067.44
2037,2025-07,NSW,8h,2026,True,base,-191053.45
2038,2025-07,NSW,8h,2026,True,base,-186759.51
2039,2025-07,NSW,8h,2026,True,base,-186333.31
2040,2025-07,NSW,8h,2026,True,base,-199055.86
2041,2025-07,NSW,8h,2026,True,base,-204515.58
2042,2025-07,NSW,8h,2026,True,base,-198465.86
2043,2025-07,NSW,8h,2026,True,base,-200658.92
2044,2025-07,NSW,8h,2026,True,base,-197976.92
2045,2025-07,NSW,8h,2026,True,base,-200104.1
2046,2025-07,NSW,8h,2026,True,base,-262913.94
2047,2025-07,NSW,8h,2026,True,base,-262736.38
