fy_year,vintage,region,duration,start_year,degraded,scenario_variant,value
2031,2024-02,SA,8h,2025,True,ea,210383.303229934
2032,2024-02,SA,8h,2025,True,ea,205704.7930146432
2033,2024-02,SA,8h,2025,True,ea,195203.37326976197
2034,2024-02,SA,8h,2025,True,ea,192047.65267398307
2035,2024-02,SA,8h,2025,True,ea,180338.70596753003
2036,2024-02,SA,8h,2025,True,ea,221184.79563664278
2037,2024-02,SA,8h,2025,True,ea,198561.92139438287
2038,2024-02,SA,8h,2025,True,ea,201463.45215154922
2039,2024-02,SA,8h,2025,True,ea,196317.77518240898
2040,2024-02,SA,8h,2025,True,ea,194016.764499746
2041,2024-02,SA,8h,2025,True,ea,201317.41211386677
2042,2024-02,SA,8h,2025,True,ea,190518.8216855275
2043,2024-02,SA,8h,2025,True,ea,218417.6017752192
2044,2024-02,SA,8h,2025,True,ea,253108.9367095336
2045,2024-02,SA,8h,2025,True,ea,229234.03791800025
2046,2024-02,SA,8h,2025,True,ea,216407.67488116023
2047,2024-02,SA,8h,2025,True,ea,220907.34036729654
2048,2024-02,SA,8h,2025,True,ea,270660.8799142149
2049,2024-02,SA,8h,2025,True,ea,226732.0605928689
2050,2024-02,SA,8h,2025,True,ea,232723.88489637518
2051,2024-02,SA,8h,2025,True,ea,235227.1450539474
2052,2024-02,SA,8h,2025,True,ea,248801.60931394872
2053,2024-02,SA,8h,2025,True,ea,241066.01526280137
2054,2024-02,SA,8h,2025,True,ea,222283.5905239768
2055,2024-02,SA,8h,2025,True,ea,235083.14779595888
2056,2024-02,SA,8h,2025,True,ea,250660.0519282049
2057,2024-02,SA,8h,2025,True,ea,246119.9343925435
2058,2024-02,SA,8h,2025,True,ea,230625.2366604042
2059,2024-02,SA,8h,2025,True,ea,224714.0758070925
2060,2024-02,SA,8h,2025,True,ea,241393.69618405472
2025,2024-02,SA,12h,2025,True,ea,341860.0375062214
2026,2024-02,SA,12h,2025,True,ea,293106.38657044043
2027,2024-02,SA,12h,2025,True,ea,233916.0204563292
2028,2024-02,SA,12h,2025,True,ea,243071.65263887108
2029,2024-02,SA,12h,2025,True,ea,214720.7531243185
2030,2024-02,SA,12h,2025,True,ea,208789.84139650868
2031,2024-02,SA,12h,2025,True,ea,211817.1210207691
2032,2024-02,SA,12h,2025,True,ea,207205.75399289728
2033,2024-02,SA,12h,2025,True,ea,196602.87413575602
2034,2024-02,SA,12h,2025,True,ea,195099.9092541943
2035,2024-02,SA,12h,2025,True,ea,182442.376310017
2036,2024-02,SA,12h,2025,True,ea,223663.6599750903
2037,2024-02,SA,12h,2025,True,ea,202425.2229290265
2038,2024-02,SA,12h,2025,True,ea,205303.7634103621
2039,2024-02,SA,12h,2025,True,ea,199546.55557644813
2040,2024-02,SA,12h,2025,True,ea,197619.96778615733
2041,2024-02,SA,12h,2025,True,ea,204170.538911917
2042,2024-02,SA,12h,2025,True,ea,197625.07489751116
2043,2024-02,SA,12h,2025,True,ea,220791.8942833353
2044,2024-02,SA,12h,2025,True,ea,256388.0857311277
2045,2024-02,SA,12h,2025,True,ea,231930.5257301386
2046,2024-02,SA,12h,2025,True,ea,219135.30938432412
2047,2024-02,SA,12h,2025,True,ea,223452.21277345927
2048,2024-02,SA,12h,2025,True,ea,274528.4979774124
2049,2024-02,SA,12h,2025,True,ea,229414.83150417992
2050,2024-02,SA,12h,2025,True,ea,246613.0256791536
2051,2024-02,SA,12h,2025,True,ea,238163.4769435119
2052,2024-02,SA,12h,2025,True,ea,250728.10666892
2053,2024-02,SA,12h,2025,True,ea,243708.7187557415
2054,2024-02,SA,12h,2025,True,ea,224781.54574758527
2055,2024-02,SA,12h,2025,True,ea,237423.14583678724
2056,2024-02,SA,12h,2025,True,ea,253403.74956398277
2057,2024-02,SA,12h,2025,True,ea,248198.41876544524
2058,2024-02,SA,12h,2025,True,ea,232491.6260389409
2059,2024-02,SA,12h,2025,True,ea,226409.5378887705
2060,2024-02,SA,12h,2025,True,ea,243636.3690303362
2025,2024-02,TAS,8h,2025,True,ea,159524.43009948212
2026,2024-02,TAS,8h,2025,True,ea,152122.43951650578
2027,2024-02,TAS,8h,2025,True,ea,149206.4025021907
2028,2024-02,TAS,8h,2025,True,ea,141924.00678593633
2029,2024-02,TAS,8h,2025,True,ea,156660.61442578622
2030,2024-02,TAS,8h,2025,True,ea,152672.01366727884
2031,2024-02,TAS,8h,2025,True,ea,145320.1045381864
2032,2024-02,TAS,8h,2025,True,ea,142361.89912670842
2033,2024-02,TAS,8h,2025,True,ea,141195.4169647299
2034,2024-02,TAS,8h,2025,True,ea,139692.44202487057
2035,2024-02,TAS,8h,2025,True,ea,141277.026482294
2036,2024-02,TAS,8h,2025,True,ea,151694.24265344386
2037,2024-02,TAS,8h,2025,True,ea,159359.33151963397
2038,2024-02,TAS,8h,2025,True,ea,165587.03113596907
2039,2024-02,TAS,8h,2025,True,ea,163394.24382905863
2040,2024-02,TAS,8h,2025,True,ea,161143.3433389672
2041,2024-02,TAS,8h,2025,True,ea,170729.66969137063
2042,2024-02,TAS,8h,2025,True,ea,178838.9140827037
2043,2024-02,TAS,8h,2025,True,ea,178780.43729644117
2044,2024-02,TAS,8h,2025,True,ea,176912.21465785848
2045,2024-02,TAS,8h,2025,True,ea,182229.34846802193
2046,2024-02,TAS,8h,2025,True,ea,180705.18176947557
2047,2024-02,TAS,8h,2025,True,ea,181924.22484868657
2048,2024-02,TAS,8h,2025,True,ea,177774.1784476063
2049,2024-02,TAS,8h,2025,True,ea,176216.70776791783
2050,2024-02,TAS,8h,2025,True,ea,179806.85343316584
2051,2024-02,TAS,8h,2025,True,ea,182057.3443275446
2052,2024-02,TAS,8h,2025,True,ea,182607.73279321572
2053,2024-02,TAS,8h,2025,True,ea,181425.1379794555
2054,2024-02,TAS,8h,2025,True,ea,178348.26137442238
2055,2024-02,TAS,8h,2025,True,ea,177414.36984632828
2056,2024-02,TAS,8h,2025,True,ea,184172.2188506043
2057,2024-02,TAS,8h,2025,True,ea,176637.80363719273
2058,2024-02,TAS,8h,2025,True,ea,184490.762559206
2059,2024-02,TAS,8h,2025,True,ea,183374.7540990788
2060,2024-02,TAS,8h,2025,True,ea,188298.26221863012
2025,2024-02,TAS,12h,2025,True,ea,160360.8811868111
2026,2024-02,TAS,12h,2025,True,ea,153669.98925086178
2027,2024-02,TAS,12h,2025,True,ea,150365.38584993308
2028,2024-02,TAS,12h,2025,True,ea,142898.6576784453
2029,2024-02,TAS,12h,2025,True,ea,157438.4906396722
2030,2024-02,TAS,12h,2025,True,ea,153527.8806489359
2031,2024-02,TAS,12h,2025,True,ea,145718.728862939
2032,2024-02,TAS,12h,2025,True,ea,142701.3154336874
2033,2024-02,TAS,12h,2025,True,ea,141929.2489241321
2034,2024-02,TAS,12h,2025,True,ea,141042.96192607057
2035,2024-02,TAS,12h,2025,True,ea,142323.71999513268
2036,2024-02,TAS,12h,2025,True,ea,154199.19927017222
2037,2024-02,TAS,12h,2025,True,ea,161878.99857644198
2038,2024-02,TAS,12h,2025,True,ea,168028.0242609474
2039,2024-02,TAS,12h,2025,True,ea,165524.6403059126
2040,2024-02,TAS,12h,2025,True,ea,163751.4903202154
2041,2024-02,TAS,12h,2025,True,ea,173683.39607508449
2042,2024-02,TAS,12h,2025,True,ea,182088.42296409074
2043,2024-02,TAS,12h,2025,True,ea,182115.78099622024
2044,2024-02,TAS,12h,2025,True,ea,180499.2227495145
2045,2024-02,TAS,12h,2025,True,ea,185514.9747361978
2046,2024-02,TAS,12h,2025,True,ea,184296.9272765927
2047,2024-02,TAS,12h,2025,True,ea,185671.27318543787
2048,2024-02,TAS,12h,2025,True,ea,181763.67255593132
2049,2024-02,TAS,12h,2025,True,ea,179829.70859963566
2050,2024-02,TAS,12h,2025,True,ea,185002.35825696788
2051,2024-02,TAS,12h,2025,True,ea,186094.74479068408
2052,2024-02,TAS,12h,2025,True,ea,185838.6469841516
2053,2024-02,TAS,12h,2025,True,ea,185764.26820749562
2054,2024-02,TAS,12h,2025,True,ea,182810.1232586971
2055,2024-02,TAS,12h,2025,True,ea,182808.8676639277
2056,2024-02,TAS,12h,2025,True,ea,189324.13496842398
2057,2024-02,TAS,12h,2025,True,ea,181822.40678101528
2058,2024-02,TAS,12h,2025,True,ea,189435.5476883035
2059,2024-02,TAS,12h,2025,True,ea,188668.24914414354
2060,2024-02,TAS,12h,2025,True,ea,192369.8070390713
2025,2024-02,VIC,8h,2025,True,ea,266957.801410835
2026,2024-02,VIC,8h,2025,True,ea,218015.5454292238
2027,2024-02,VIC,8h,2025,True,ea,196972.7212001665
2028,2024-02,VIC,8h,2025,True,ea,162951.88192744317
2029,2024-02,VIC,8h,2025,True,ea,174702.38862247946
2030,2024-02,VIC,8h,2025,True,ea,162667.5479158488
2031,2024-02,VIC,8h,2025,True,ea,136181.65706922868
2032,2024-02,VIC,8h,2025,True,ea,126732.7527071587
2033,2024-02,VIC,8h,2025,True,ea,108409.40898718359
2034,2024-02,VIC,8h,2025,True,ea,127749.7122962945
2035,2024-02,VIC,8h,2025,True,ea,125640.3179388234
2036,2024-02,VIC,8h,2025,True,ea,169018.1080942166
2037,2024-02,VIC,8h,2025,True,ea,167311.46503445698
2038,2024-02,VIC,8h,2025,True,ea,173499.89123983416
2039,2024-02,VIC,8h,2025,True,ea,165241.5849879851
2040,2024-02,VIC,8h,2025,True,ea,200338.6580972973
2041,2024-02,VIC,8h,2025,True,ea,193520.1887153818
2042,2024-02,VIC,8h,2025,True,ea,216641.4237392061
2043,2024-02,VIC,8h,2025,True,ea,228343.9622894118
2044,2024-02,VIC,8h,2025,True,ea,227048.80206102628
2045,2024-02,VIC,8h,2025,True,ea,199594.1346370712
2046,2024-02,VIC,8h,2025,True,ea,211577.83565458682
2047,2024-02,VIC,8h,2025,True,ea,203660.05921808217
2048,2024-02,VIC,8h,2025,True,ea,228275.98481584055
2049,2024-02,VIC,8h,2025,True,ea,200046.48611671108
2050,2024-02,VIC,8h,2025,True,ea,212482.84514555568
2051,2024-02,VIC,8h,2025,True,ea,217223.6060338877
2052,2024-02,VIC,8h,2025,True,ea,199247.16680268198
2053,2024-02,VIC,8h,2025,True,ea,217870.56664223812
2054,2024-02,VIC,8h,2025,True,ea,237724.15168706197
2055,2024-02,VIC,8h,2025,True,ea,209049.6939436529
2056,2024-02,VIC,8h,2025,True,ea,200346.0072726673
2057,2024-02,VIC,8h,2025,True,ea,220301.36914611567
2058,2024-02,VIC,8h,2025,True,ea,196966.81643488124
2059,2024-02,VIC,8h,2025,True,ea,214545.42769158364
2060,2024-02,VIC,8h,2025,True,ea,221074.6841259132
2025,2024-02,VIC,12h,2025,True,ea,273904.1732519394
2026,2024-02,VIC,12h,2025,True,ea,226852.72862104888
2027,2024-02,VIC,12h,2025,True,ea,202420.9575285905
2028,2024-02,VIC,12h,2025,True,ea,169684.81899596122
2029,2024-02,VIC,12h,2025,True,ea,179601.1029274845
2030,2024-02,VIC,12h,2025,True,ea,165437.7267347588
2031,2024-02,VIC,12h,2025,True,ea,138544.404331032
2032,2024-02,VIC,12h,2025,True,ea,128632.67655092872
2033,2024-02,VIC,12h,2025,True,ea,110811.14377244457
2034,2024-02,VIC,12h,2025,True,ea,131890.6561674545
2035,2024-02,VIC,12h,2025,True,ea,128611.09491869839
2036,2024-02,VIC,12h,2025,True,ea,176454.42762410708
2037,2024-02,VIC,12h,2025,True,ea,173856.70259279
2038,2024-02,VIC,12h,2025,True,ea,182861.2810064197
2039,2024-02,VIC,12h,2025,True,ea,171440.29676367843
2040,2024-02,VIC,12h,2025,True,ea,206437.9871770963
2041,2024-02,VIC,12h,2025,True,ea,199676.4585680982
2042,2024-02,VIC,12h,2025,True,ea,224920.0599339804
2043,2024-02,VIC,12h,2025,True,ea,235962.84210071948
2044,2024-02,VIC,12h,2025,True,ea,239872.6757066733
2045,2024-02,VIC,12h,2025,True,ea,205538.40203466758
2046,2024-02,VIC,12h,2025,True,ea,219523.65593077923
2047,2024-02,VIC,12h,2025,True,ea,211217.92457601038
2048,2024-02,VIC,12h,2025,True,ea,235574.6133239991
2049,2024-02,VIC,12h,2025,True,ea,207326.1520363258
2050,2024-02,VIC,12h,2025,True,ea,219280.1055150441
2051,2024-02,VIC,12h,2025,True,ea,222891.85154257453
2052,2024-02,VIC,12h,2025,True,ea,205119.32095028932
2053,2024-02,VIC,12h,2025,True,ea,224174.0247607025
2054,2024-02,VIC,12h,2025,True,ea,246038.952985944
2055,2024-02,VIC,12h,2025,True,ea,216005.36261517604
2056,2024-02,VIC,12h,2025,True,ea,207523.438409314
2057,2024-02,VIC,12h,2025,True,ea,227320.59542280162
2058,2024-02,VIC,12h,2025,True,ea,204058.650255026
2059,2024-02,VIC,12h,2025,True,ea,221535.63566061718
2060,2024-02,VIC,12h,2025,True,ea,227219.79767291446
2025,2024-02,NSW,8h,2025,True,ea_fcas,220564.23090989274
2026,2024-02,NSW,8h,2025,True,ea_fcas,248467.9301896651
2027,2024-02,NSW,8h,2025,True,ea_fcas,193291.50809378864
2028,2024-02,NSW,8h,2025,True,ea_fcas,176869.93453575962
2029,2024-02,NSW,8h,2025,True,ea_fcas,200376.74514788119
2030,2024-02,NSW,8h,2025,True,ea_fcas,153189.65419086482
2031,2024-02,NSW,8h,2025,True,ea_fcas,112521.68103017329
2032,2024-02,NSW,8h,2025,True,ea_fcas,121546.96160023374
2033,2024-02,NSW,8h,2025,True,ea_fcas,109478.48629349357
2034,2024-02,NSW,8h,2025,True,ea_fcas,130910.39778736573
2035,2024-02,NSW,8h,2025,True,ea_fcas,138334.8076867522
2036,2024-02,NSW,8h,2025,True,ea_fcas,166328.28858626817
2037,2024-02,NSW,8h,2025,True,ea_fcas,187300.5269596274
2038,2024-02,NSW,8h,2025,True,ea_fcas,182630.85910839413
2039,2024-02,NSW,8h,2025,True,ea_fcas,192117.5903155402
2040,2024-02,NSW,8h,2025,True,ea_fcas,189778.1023166774
2041,2024-02,NSW,8h,2025,True,ea_fcas,190116.29938211522
2042,2024-02,NSW,8h,2025,True,ea_fcas,212410.837736808
2043,2024-02,NSW,8h,2025,True,ea_fcas,205382.91508786904
2044,2024-02,NSW,8h,2025,True,ea_fcas,216507.78172626335
2045,2024-02,NSW,8h,2025,True,ea_fcas,231879.3995903236
2046,2024-02,NSW,8h,2025,True,ea_fcas,208057.36751946702
2047,2024-02,NSW,8h,2025,True,ea_fcas,213027.9738907385
2048,2024-02,NSW,8h,2025,True,ea_fcas,209022.36117936345
2049,2024-02,NSW,8h,2025,True,ea_fcas,228110.56771324808
2050,2024-02,NSW,8h,2025,True,ea_fcas,208726.74939796605
2051,2024-02,NSW,8h,2025,True,ea_fcas,239236.6520438424
2052,2024-02,NSW,8h,2025,True,ea_fcas,239495.27611666571
2053,2024-02,NSW,8h,2025,True,ea_fcas,222869.83869300963
2054,2024-02,NSW,8h,2025,True,ea_fcas,240302.53882642172
2055,2024-02,NSW,8h,2025,True,ea_fcas,241532.56788796376
2056,2024-02,NSW,8h,2025,True,ea_fcas,241559.63472390614
2057,2024-02,NSW,8h,2025,True,ea_fcas,236584.9192518443
2058,2024-02,NSW,8h,2025,True,ea_fcas,252163.4729309436
2059,2024-02,NSW,8h,2025,True,ea_fcas,249623.96793842124
2060,2024-02,NSW,8h,2025,True,ea_fcas,219796.36470927307
2025,2024-02,NSW,12h,2025,True,ea_fcas,220581.15090195695
2026,2024-02,NSW,12h,2025,True,ea_fcas,248482.44264253593
2027,2024-02,NSW,12h,2025,True,ea_fcas,193418.86500776157
2028,2024-02,NSW,12h,2025,True,ea_fcas,176899.16178128784
2029,2024-02,NSW,12h,2025,True,ea_fcas,201193.36554556485
2030,2024-02,NSW,12h,2025,True,ea_fcas,154018.6837487664
2031,2024-02,NSW,12h,2025,True,ea_fcas,112549.08439947646
2032,2024-02,NSW,12h,2025,True,ea_fcas,121395.0397012941
2033,2024-02,NSW,12h,2025,True,ea_fcas,109575.94713253749
2034,2024-02,NSW,12h,2025,True,ea_fcas,131136.7975464961
2035,2024-02,NSW,12h,2025,True,ea_fcas,138807.27934463532
2036,2024-02,NSW,12h,2025,True,ea_fcas,175473.228823501
2037,2024-02,NSW,12h,2025,True,ea_fcas,188249.73238258876
2038,2024-02,NSW,12h,2025,True,ea_fcas,184555.4794161527
2039,2024-02,NSW,12h,2025,True,ea_fcas,193741.23831151225
2040,2024-02,NSW,12h,2025,True,ea_fcas,190259.02715360263
2041,2024-02,NSW,12h,2025,True,ea_fcas,192674.28663213324
2042,2024-02,NSW,12h,2025,True,ea_fcas,214905.7482679771
2043,2024-02,NSW,12h,2025,True,ea_fcas,209494.4652272582
2044,2024-02,NSW,12h,2025,True,ea_fcas,220202.15606057004
2045,2024-02,NSW,12h,2025,True,ea_fcas,237752.54962709922
2046,2024-02,NSW,12h,2025,True,ea_fcas,210945.6636018868
2047,2024-02,NSW,12h,2025,True,ea_fcas,215488.11392038115
2048,2024-02,NSW,12h,2025,True,ea_fcas,221494.23543061115
2049,2024-02,NSW,12h,2025,True,ea_fcas,234529.19344490793
2050,2024-02,NSW,12h,2025,True,ea_fcas,211469.80534063998
2051,2024-02,NSW,12h,2025,True,ea_fcas,241379.0051255628
2052,2024-02,NSW,12h,2025,True,ea_fcas,243666.44092126127
2053,2024-02,NSW,12h,2025,True,ea_fcas,224862.93382560636
2054,2024-02,NSW,12h,2025,True,ea_fcas,247139.09230535102
2055,2024-02,NSW,12h,2025,True,ea_fcas,244285.58180353552
2056,2024-02,NSW,12h,2025,True,ea_fcas,243912.95472169013
2057,2024-02,NSW,12h,2025,True,ea_fcas,238899.7059235657
2058,2024-02,NSW,12h,2025,True,ea_fcas,254980.85080814068
2059,2024-02,NSW,12h,2025,True,ea_fcas,251562.60498078895
2060,2024-02,NSW,12h,2025,True,ea_fcas,232429.39259105816
2025,2024-02,QLD,8h,2025,True,ea_fcas,249748.34667855932
2026,2024-02,QLD,8h,2025,True,ea_fcas,247287.2525146416
2027,2024-02,QLD,8h,2025,True,ea_fcas,241261.7144049374
2028,2024-02,QLD,8h,2025,True,ea_fcas,224629.4483833959
2029,2024-02,QLD,8h,2025,True,ea_fcas,249249.86511504004
2030,2024-02,QLD,8h,2025,True,ea_fcas,223806.49324933565
2031,2024-02,QLD,8h,2025,True,ea_fcas,202215.24349021612
2032,2024-02,QLD,8h,2025,True,ea_fcas,139828.21491617057
2033,2024-02,QLD,8h,2025,True,ea_fcas,130742.28382963767
2034,2024-02,QLD,8h,2025,True,ea_fcas,138349.6646813004
2035,2024-02,QLD,8h,2025,True,ea_fcas,131692.69670103752
2036,2024-02,QLD,8h,2025,True,ea_fcas,178468.9852842938
2037,2024-02,QLD,8h,2025,True,ea_fcas,175783.9440614185
2038,2024-02,QLD,8h,2025,True,ea_fcas,183862.51554172696
2039,2024-02,QLD,8h,2025,True,ea_fcas,180061.83322203057
2040,2024-02,QLD,8h,2025,True,ea_fcas,194594.58825997275
2041,2024-02,QLD,8h,2025,True,ea_fcas,214523.50520828264
2042,2024-02,QLD,8h,2025,True,ea_fcas,210754.1896442271
2043,2024-02,QLD,8h,2025,True,ea_fcas,195873.9278264222
2044,2024-02,QLD,8h,2025,True,ea_fcas,192470.60558831212
2045,2024-02,QLD,8h,2025,True,ea_fcas,184233.53285671584
2046,2024-02,QLD,8h,2025,True,ea_fcas,191593.8338806889
2047,2024-02,QLD,8h,2025,True,ea_fcas,195410.34103663184
2048,2024-02,QLD,8h,2025,True,ea_fcas,175178.526008871
2049,2024-02,QLD,8h,2025,True,ea_fcas,181150.0257267006
2050,2024-02,QLD,8h,2025,True,ea_fcas,202443.1165313591
2051,2024-02,QLD,8h,2025,True,ea_fcas,209828.1311121788
2052,2024-02,QLD,8h,2025,True,ea_fcas,207277.02625526083
2053,2024-02,QLD,8h,2025,True,ea_fcas,222277.54803542703
2054,2024-02,QLD,8h,2025,True,ea_fcas,224344.28073460044
2055,2024-02,QLD,8h,2025,True,ea_fcas,229489.18928101586
2056,2024-02,QLD,8h,2025,True,ea_fcas,216446.05037541123
2057,2024-02,QLD,8h,2025,True,ea_fcas,212683.7252003894
2058,2024-02,QLD,8h,2025,True,ea_fcas,232728.15445561789
2059,2024-02,QLD,8h,2025,True,ea_fcas,216453.36087085656
2060,2024-02,QLD,8h,2025,True,ea_fcas,207987.66292857873
2025,2024-02,QLD,12h,2025,True,ea_fcas,249763.87696794828
2026,2024-02,QLD,12h,2025,True,ea_fcas,247464.02593937184
2027,2024-02,QLD,12h,2025,True,ea_fcas,241806.2396288309
2028,2024-02,QLD,12h,2025,True,ea_fcas,224934.19476845962
2029,2024-02,QLD,12h,2025,True,ea_fcas,249881.69314737574
2030,2024-02,QLD,12h,2025,True,ea_fcas,224364.81710627498
2031,2024-02,QLD,12h,2025,True,ea_fcas,202553.89473284193
2032,2024-02,QLD,12h,2025,True,ea_fcas,140047.7608646906
2033,2024-02,QLD,12h,2025,True,ea_fcas,130785.83108897616
2034,2024-02,QLD,12h,2025,True,ea_fcas,138830.14185021952
2035,2024-02,QLD,12h,2025,True,ea_fcas,132373.98196064425
2036,2024-02,QLD,12h,2025,True,ea_fcas,180003.59344903842
2037,2024-02,QLD,12h,2025,True,ea_fcas,177314.6994730594
2038,2024-02,QLD,12h,2025,True,ea_fcas,185113.76904754774
2039,2024-02,QLD,12h,2025,True,ea_fcas,181143.59841068924
2040,2024-02,QLD,12h,2025,True,ea_fcas,195774.08291285194
2041,2024-02,QLD,12h,2025,True,ea_fcas,215717.30411806676
2042,2024-02,QLD,12h,2025,True,ea_fcas,212602.0616063278
2043,2024-02,QLD,12h,2025,True,ea_fcas,197042.02916186038
2044,2024-02,QLD,12h,2025,True,ea_fcas,195761.33227516848
2045,2024-02,QLD,12h,2025,True,ea_fcas,185572.40739310096
2046,2024-02,QLD,12h,2025,True,ea_fcas,195030.23250436544
2047,2024-02,QLD,12h,2025,True,ea_fcas,196461.21433268327
2048,2024-02,QLD,12h,2025,True,ea_fcas,175909.6918727716
2049,2024-02,QLD,12h,2025,True,ea_fcas,182293.62830148984
2050,2024-02,QLD,12h,2025,True,ea_fcas,204306.86331106696
2051,2024-02,QLD,12h,2025,True,ea_fcas,211661.27456851496
2052,2024-02,QLD,12h,2025,True,ea_fcas,208728.36009534803
2053,2024-02,QLD,12h,2025,True,ea_fcas,224546.79548042538
2054,2024-02,QLD,12h,2025,True,ea_fcas,226439.35917676362
2055,2024-02,QLD,12h,2025,True,ea_fcas,232300.96658922947
2056,2024-02,QLD,12h,2025,True,ea_fcas,217395.6051692769
2057,2024-02,QLD,12h,2025,True,ea_fcas,213970.13256858214
2058,2024-02,QLD,12h,2025,True,ea_fcas,234144.54073805767
2059,2024-02,QLD,12h,2025,True,ea_fcas,217928.87907146564
2060,2024-02,QLD,12h,2025,True,ea_fcas,208806.27284196805
2025,2024-02,SA,8h,2025,True,ea_fcas,336831.58933792874
2026,2024-02,SA,8h,2025,True,ea_fcas,282462.42373296095
2027,2024-02,SA,8h,2025,True,ea_fcas,230723.22315338958
2028,2024-02,SA,8h,2025,True,ea_fcas,241288.7825731222
2029,2024-02,SA,8h,2025,True,ea_fcas,212987.36053352532
2030,2024-02,SA,8h,2025,True,ea_fcas,205707.13231474685
2031,2024-02,SA,8h,2025,True,ea_fcas,211413.52279391623
2032,2024-02,SA,8h,2025,True,ea_fcas,207205.37180536997
2033,2024-02,SA,8h,2025,True,ea_fcas,195807.0352604708
2034,2024-02,SA,8h,2025,True,ea_fcas,193839.11055762833
2035,2024-02,SA,8h,2025,True,ea_fcas,182208.00963606895
2036,2024-02,SA,8h,2025,True,ea_fcas,224251.43769484796
2037,2024-02,SA,8h,2025,True,ea_fcas,203052.5184857008
2038,2024-02,SA,8h,2025,True,ea_fcas,204597.56981030435
2039,2024-02,SA,8h,2025,True,ea_fcas,197282.5647224229
2040,2024-02,SA,8h,2025,True,ea_fcas,195154.6246696945
2041,2024-02,SA,8h,2025,True,ea_fcas,203689.3062245087
2042,2024-02,SA,8h,2025,True,ea_fcas,194233.81354284682
2043,2024-02,SA,8h,2025,True,ea_fcas,220275.7629022897
2044,2024-02,SA,8h,2025,True,ea_fcas,255620.85562668
2045,2024-02,SA,8h,2025,True,ea_fcas,231147.4945004529
2046,2024-02,SA,8h,2025,True,ea_fcas,218612.27184188607
2047,2024-02,SA,8h,2025,True,ea_fcas,223212.2088469313
2048,2024-02,SA,8h,2025,True,ea_fcas,272686.75962372473
2049,2024-02,SA,8h,2025,True,ea_fcas,229363.74903466413
2050,2024-02,SA,8h,2025,True,ea_fcas,235172.4087076815
2051,2024-02,SA,8h,2025,True,ea_fcas,239926.88005328595
2052,2024-02,SA,8h,2025,True,ea_fcas,250897.61180439484
2053,2024-02,SA,8h,2025,True,ea_fcas,243358.9064168099
2054,2024-02,SA,8h,2025,True,ea_fcas,224949.78129655062
2055,2024-02,SA,8h,2025,True,ea_fcas,239262.0256940135
2056,2024-02,SA,8h,2025,True,ea_fcas,253784.80616641333
2057,2024-02,SA,8h,2025,True,ea_fcas,248020.78906035726
2058,2024-02,SA,8h,2025,True,ea_fcas,233639.3586343664
2059,2024-02,SA,8h,2025,True,ea_fcas,228252.9139489684
2060,2024-02,SA,8h,2025,True,ea_fcas,243644.19329490632
2025,2024-02,SA,12h,2025,True,ea_fcas,347206.74264733895
2026,2024-02,SA,12h,2025,True,ea_fcas,295333.42986963043
2027,2024-02,SA,12h,2025,True,ea_fcas,234642.6764548684
2028,2024-02,SA,12h,2025,True,ea_fcas,244292.78837279035
2029,2024-02,SA,12h,2025,True,ea_fcas,215769.08963300136
2030,2024-02,SA,12h,2025,True,ea_fcas,210039.04735697267
2031,2024-02,SA,12h,2025,True,ea_fcas,212722.3459910454
2032,2024-02,SA,12h,2025,True,ea_fcas,208861.22447560946
2033,2024-02,SA,12h,2025,True,ea_fcas,198852.897375849
2034,2024-02,SA,12h,2025,True,ea_fcas,197163.67745675574
2035,2024-02,SA,12h,2025,True,ea_fcas,184406.97420498717
2036,2024-02,SA,12h,2025,True,ea_fcas,228276.01669788838
2037,2024-02,SA,12h,2025,True,ea_fcas,207149.05040475362
2038,2024-02,SA,12h,2025,True,ea_fcas,208616.2963251039
2039,2024-02,SA,12h,2025,True,ea_fcas,200945.34052551733
2040,2024-02,SA,12h,2025,True,ea_fcas,198798.64150005055
2041,2024-02,SA,12h,2025,True,ea_fcas,206668.72134445634
2042,2024-02,SA,12h,2025,True,ea_fcas,199748.1600669206
2043,2024-02,SA,12h,2025,True,ea_fcas,223575.19498399657
2044,2024-02,SA,12h,2025,True,ea_fcas,259054.8837169048
2045,2024-02,SA,12h,2025,True,ea_fcas,233917.55907062476
2046,2024-02,SA,12h,2025,True,ea_fcas,221377.99863043986
2047,2024-02,SA,12h,2025,True,ea_fcas,225936.62350560675
2048,2024-02,SA,12h,2025,True,ea_fcas,277078.1734954768
2049,2024-02,SA,12h,2025,True,ea_fcas,233792.95591153172
2050,2024-02,SA,12h,2025,True,ea_fcas,249162.45838826062
2051,2024-02,SA,12h,2025,True,ea_fcas,242997.75234566894
2052,2024-02,SA,12h,2025,True,ea_fcas,252859.58811284602
2053,2024-02,SA,12h,2025,True,ea_fcas,246762.78271855714
2054,2024-02,SA,12h,2025,True,ea_fcas,227488.91744804563
2055,2024-02,SA,12h,2025,True,ea_fcas,241732.3590694848
2056,2024-02,SA,12h,2025,True,ea_fcas,256753.1679731584
2057,2024-02,SA,12h,2025,True,ea_fcas,250762.7325271695
2058,2024-02,SA,12h,2025,True,ea_fcas,235423.20830094485
2059,2024-02,SA,12h,2025,True,ea_fcas,230234.1140353039
2060,2024-02,SA,12h,2025,True,ea_fcas,246019.76508451547
2025,2024-02,VIC,8h,2025,True,ea_fcas,276277.1342715937
