year,value,region,duration,vintage
2026,380.59,SA,2hr,Oct25
2027,345.21,SA,2hr,Oct25
2028,256.75,SA,2hr,Oct25
2029,293.72,SA,2hr,Oct25
2030,286.41,SA,2hr,Oct25
2031,273.88,SA,2hr,Oct25
2032,272.54,SA,2hr,Oct25
2033,276.7,SA,2hr,Oct25
2034,274.79,SA,2hr,Oct25
2035,266.56,SA,2hr,Oct25
2036,268.19,SA,2hr,Oct25
2037,259.83,SA,2hr,Oct25
2038,264.85,SA,2hr,Oct25
2039,263.86,SA,2hr,Oct25
2040,255.65,SA,2hr,Oct25
2041,255.32,SA,2hr,Oct25
2042,258.1,SA,2hr,Oct25
2043,250.77,SA,2hr,Oct25
2044,247.73,SA,2hr,Oct25
2045,244.25,SA,2hr,Oct25
2046,243.19,SA,2hr,Oct25
2047,239.75,SA,2hr,Oct25
2048,230.78,SA,2hr,Oct25
2049,236.08,SA,2hr,Oct25
2050,220.96,SA,2hr,Oct25
2051,219.25,SA,2hr,Oct25
2052,227.11,SA,2hr,Oct25
2053,221.33,SA,2hr,Oct25
2054,218.08,SA,2hr,Oct25
2055,219.78,SA,2hr,Oct25
2056,225.54,SA,2hr,Oct25
2057,222.43,SA,2hr,Oct25
2058,235.79,SA,2hr,Oct25
2059,235.28,SA,2hr,Oct25
2060,233.91,SA,2hr,Oct25
2026,260.59,SA,4hr,Oct25
2027,234.71,SA,4hr,Oct25
2028,176.05,SA,4hr,Oct25
2029,202.26,SA,4hr,Oct25
2030,197.41,SA,4hr,Oct25
2031,184.43,SA,4hr,Oct25
2032,185.27,SA,4hr,Oct25
2033,187.56,SA,4hr,Oct25
2034,191.35,SA,4hr,Oct25
2035,185.32,SA,4hr,Oct25
2036,191.33,SA,4hr,Oct25
2037,188.11,SA,4hr,Oct25
2038,192.2,SA,4hr,Oct25
2039,192.39,SA,4hr,Oct25
2040,184.36,SA,4hr,Oct25
2041,183.85,SA,4hr,Oct25
2042,185.99,SA,4hr,Oct25
2043,182.89,SA,4hr,Oct25
2044,182.74,SA,4hr,Oct25
2045,179.67,SA,4hr,Oct25
2046,178.82,SA,4hr,Oct25
2047,176.9,SA,4hr,Oct25
2048,170.32,SA,4hr,Oct25
2049,172.44,SA,4hr,Oct25
2050,163.62,SA,4hr,Oct25
2051,162.33,SA,4hr,Oct25
2052,167.06,SA,4hr,Oct25
2053,163.67,SA,4hr,Oct25
2054,161.66,SA,4hr,Oct25
2055,162.82,SA,4hr,Oct25
2056,165.7,SA,4hr,Oct25
2057,163.11,SA,4hr,Oct25
2058,169.14,SA,4hr,Oct25
2059,168.42,SA,4hr,Oct25
2060,167.96,SA,4hr,Oct25
2026,279.13,TAS,Half-hourly,Oct25
2027,275.07,TAS,Half-hourly,Oct25
2028,268.97,TAS,Half-hourly,Oct25
2029,265.58,TAS,Half-hourly,Oct25
2030,267.35,TAS,Half-hourly,Oct25
2031,248.06,TAS,Half-hourly,Oct25
2032,257.38,TAS,Half-hourly,Oct25
2033,246.27,TAS,Half-hourly,Oct25
2034,255.9,TAS,Half-hourly,Oct25
2035,245.61,TAS,Half-hourly,Oct25
2036,266.83,TAS,Half-hourly,Oct25
2037,254.01,TAS,Half-hourly,Oct25
2038,253.91,TAS,Half-hourly,Oct25
2039,258.05,TAS,Half-hourly,Oct25
2040,256.33,TAS,Half-hourly,Oct25
2041,255.14,TAS,Half-hourly,Oct25
2042,256.93,TAS,Half-hourly,Oct25
2043,257.48,TAS,Half-hourly,Oct25
2044,260.53,TAS,Half-hourly,Oct25
2045,254.22,TAS,Half-hourly,Oct25
2046,250.69,TAS,Half-hourly,Oct25
2047,249.47,TAS,Half-hourly,Oct25
2048,249.52,TAS,Half-hourly,Oct25
2049,245.43,TAS,Half-hourly,Oct25
2050,234.48,TAS,Half-hourly,Oct25
2051,238.95,TAS,Half-hourly,Oct25
2052,241.15,TAS,Half-hourly,Oct25
2053,233.82,TAS,Half-hourly,Oct25
2054,235.01,TAS,Half-hourly,Oct25
2055,238.68,TAS,Half-hourly,Oct25
2056,238.32,TAS,Half-hourly,Oct25
2057,237.14,TAS,Half-hourly,Oct25
2058,238.72,TAS,Half-hourly,Oct25
2059,236.15,TAS,Half-hourly,Oct25
2060,240.25,TAS,Half-hourly,Oct25
2026,229.79,TAS,1hr,Oct25
2027,221.15,TAS,1hr,Oct25
2028,219.24,TAS,1hr,Oct25
2029,223.5,TAS,1hr,Oct25
2030,224.72,TAS,1hr,Oct25
2031,207.35,TAS,1hr,Oct25
2032,216.57,TAS,1hr,Oct25
2033,210.36,TAS,1hr,Oct25
2034,218.36,TAS,1hr,Oct25
2035,210.11,TAS,1hr,Oct25
2036,226.19,TAS,1hr,Oct25
2037,218.44,TAS,1hr,Oct25
2038,221.25,TAS,1hr,Oct25
2039,225.16,TAS,1hr,Oct25
2040,221.69,TAS,1hr,Oct25
2041,221.63,TAS,1hr,Oct25
2042,221.38,TAS,1hr,Oct25
2043,224.49,TAS,1hr,Oct25
2044,227.38,TAS,1hr,Oct25
2045,223.13,TAS,1hr,Oct25
2046,219.56,TAS,1hr,Oct25
2047,219.14,TAS,1hr,Oct25
2048,218.41,TAS,1hr,Oct25
2049,213.11,TAS,1hr,Oct25
2050,206.78,TAS,1hr,Oct25
2051,208.4,TAS,1hr,Oct25
2052,209.91,TAS,1hr,Oct25
2053,205.77,TAS,1hr,Oct25
2054,206.21,TAS,1hr,Oct25
2055,207.78,TAS,1hr,Oct25
2056,207.48,TAS,1hr,Oct25
2057,208.0,TAS,1hr,Oct25
2058,208.1,TAS,1hr,Oct25
2059,207.38,TAS,1hr,Oct25
2060,208.71,TAS,1hr,Oct25
2026,182.41,TAS,2hr,Oct25
2027,174.35,TAS,2hr,Oct25
2028,173.74,TAS,2hr,Oct25
2029,182.17,TAS,2hr,Oct25
2030,181.5,TAS,2hr,Oct25
2031,167.88,TAS,2hr,Oct25
2032,174.53,TAS,2hr,Oct25
2033,174.32,TAS,2hr,Oct25
2034,181.96,TAS,2hr,Oct25
2035,174.73,TAS,2hr,Oct25
2036,188.63,TAS,2hr,Oct25
2037,184.62,TAS,2hr,Oct25
2038,187.79,TAS,2hr,Oct25
2039,190.71,TAS,2hr,Oct25
2040,187.97,TAS,2hr,Oct25
2041,187.23,TAS,2hr,Oct25
2042,188.65,TAS,2hr,Oct25
2043,190.57,TAS,2hr,Oct25
2044,194.76,TAS,2hr,Oct25
2045,190.31,TAS,2hr,Oct25
2046,188.31,TAS,2hr,Oct25
2047,187.13,TAS,2hr,Oct25
2048,186.32,TAS,2hr,Oct25
2049,182.05,TAS,2hr,Oct25
2050,177.1,TAS,2hr,Oct25
2051,176.83,TAS,2hr,Oct25
2052,178.13,TAS,2hr,Oct25
2053,176.1,TAS,2hr,Oct25
2054,175.97,TAS,2hr,Oct25
2055,176.62,TAS,2hr,Oct25
2056,176.57,TAS,2hr,Oct25
2057,177.75,TAS,2hr,Oct25
2058,177.76,TAS,2hr,Oct25
2059,177.98,TAS,2hr,Oct25
2060,178.04,TAS,2hr,Oct25
2026,139.87,TAS,4hr,Oct25
2027,132.45,TAS,4hr,Oct25
2028,132.08,TAS,4hr,Oct25
2029,141.77,TAS,4hr,Oct25
2030,140.98,TAS,4hr,Oct25
2031,129.85,TAS,4hr,Oct25
2032,135.28,TAS,4hr,Oct25
2033,137.6,TAS,4hr,Oct25
2034,145.39,TAS,4hr,Oct25
2035,139.98,TAS,4hr,Oct25
2036,152.29,TAS,4hr,Oct25
2037,151.08,TAS,4hr,Oct25
2038,153.78,TAS,4hr,Oct25
2039,155.79,TAS,4hr,Oct25
2040,153.52,TAS,4hr,Oct25
2041,152.69,TAS,4hr,Oct25
2042,155.07,TAS,4hr,Oct25
2043,156.75,TAS,4hr,Oct25
2044,160.04,TAS,4hr,Oct25
2045,156.96,TAS,4hr,Oct25
2046,155.71,TAS,4hr,Oct25
2047,154.55,TAS,4hr,Oct25
2048,152.94,TAS,4hr,Oct25
2049,149.44,TAS,4hr,Oct25
2050,145.64,TAS,4hr,Oct25
2051,145.05,TAS,4hr,Oct25
2052,146.16,TAS,4hr,Oct25
2053,144.52,TAS,4hr,Oct25
2054,144.66,TAS,4hr,Oct25
2055,144.84,TAS,4hr,Oct25
2056,144.9,TAS,4hr,Oct25
2057,146.18,TAS,4hr,Oct25
2058,146.37,TAS,4hr,Oct25
2059,147.09,TAS,4hr,Oct25
2060,146.39,TAS,4hr,Oct25
2026,450.99,VIC,Half-hourly,Oct25
2027,393.09,VIC,Half-hourly,Oct25
2028,342.64,VIC,Half-hourly,Oct25
2029,390.75,VIC,Half-hourly,Oct25
2030,355.86,VIC,Half-hourly,Oct25
2031,342.05,VIC,Half-hourly,Oct25
2032,335.41,VIC,Half-hourly,Oct25
2033,314.08,VIC,Half-hourly,Oct25
2034,346.73,VIC,Half-hourly,Oct25
2035,342.74,VIC,Half-hourly,Oct25
2036,390.43,VIC,Half-hourly,Oct25
2037,409.57,VIC,Half-hourly,Oct25
2038,459.02,VIC,Half-hourly,Oct25
2039,467.11,VIC,Half-hourly,Oct25
2040,535.0,VIC,Half-hourly,Oct25
2041,487.34,VIC,Half-hourly,Oct25
2042,482.78,VIC,Half-hourly,Oct25
2043,492.51,VIC,Half-hourly,Oct25
2044,543.27,VIC,Half-hourly,Oct25
2045,489.65,VIC,Half-hourly,Oct25
2046,495.37,VIC,Half-hourly,Oct25
2047,490.94,VIC,Half-hourly,Oct25
2048,526.44,VIC,Half-hourly,Oct25
2049,483.11,VIC,Half-hourly,Oct25
2050,478.93,VIC,Half-hourly,Oct25
2051,476.86,VIC,Half-hourly,Oct25
2052,503.59,VIC,Half-hourly,Oct25
2053,476.66,VIC,Half-hourly,Oct25
2054,478.43,VIC,Half-hourly,Oct25
2055,478.99,VIC,Half-hourly,Oct25
2056,502.88,VIC,Half-hourly,Oct25
2057,478.08,VIC,Half-hourly,Oct25
2058,474.26,VIC,Half-hourly,Oct25
2059,476.77,VIC,Half-hourly,Oct25
2060,539.06,VIC,Half-hourly,Oct25
2026,335.15,VIC,1hr,Oct25
2027,294.57,VIC,1hr,Oct25
2028,264.7,VIC,1hr,Oct25
2029,295.04,VIC,1hr,Oct25
2030,276.32,VIC,1hr,Oct25
2031,258.17,VIC,1hr,Oct25
2032,255.19,VIC,1hr,Oct25
2033,245.53,VIC,1hr,Oct25
2034,264.32,VIC,1hr,Oct25
2035,259.42,VIC,1hr,Oct25
2036,297.13,VIC,1hr,Oct25
2037,313.09,VIC,1hr,Oct25
2038,333.72,VIC,1hr,Oct25
2039,339.62,VIC,1hr,Oct25
2040,377.17,VIC,1hr,Oct25
2041,356.96,VIC,1hr,Oct25
2042,349.27,VIC,1hr,Oct25
2043,362.94,VIC,1hr,Oct25
2044,384.07,VIC,1hr,Oct25
2045,358.32,VIC,1hr,Oct25
2046,367.91,VIC,1hr,Oct25
2047,358.59,VIC,1hr,Oct25
2048,367.06,VIC,1hr,Oct25
2049,350.9,VIC,1hr,Oct25
2050,346.52,VIC,1hr,Oct25
2051,344.86,VIC,1hr,Oct25
2052,354.17,VIC,1hr,Oct25
2053,345.66,VIC,1hr,Oct25
2054,346.31,VIC,1hr,Oct25
2055,346.84,VIC,1hr,Oct25
2056,348.36,VIC,1hr,Oct25
2057,347.13,VIC,1hr,Oct25
2058,342.31,VIC,1hr,Oct25
2059,345.11,VIC,1hr,Oct25
2060,374.05,VIC,1hr,Oct25
2026,254.82,VIC,2hr,Oct25
2027,224.89,VIC,2hr,Oct25
2028,205.56,VIC,2hr,Oct25
2029,225.45,VIC,2hr,Oct25
2030,215.63,VIC,2hr,Oct25
2031,195.09,VIC,2hr,Oct25
2032,193.98,VIC,2hr,Oct25
2033,190.17,VIC,2hr,Oct25
2034,203.41,VIC,2hr,Oct25
2035,198.22,VIC,2hr,Oct25
2036,222.77,VIC,2hr,Oct25
2037,231.71,VIC,2hr,Oct25
2038,247.74,VIC,2hr,Oct25
2039,253.13,VIC,2hr,Oct25
2040,269.89,VIC,2hr,Oct25
2041,260.05,VIC,2hr,Oct25
2042,257.56,VIC,2hr,Oct25
2043,266.5,VIC,2hr,Oct25
2044,273.89,VIC,2hr,Oct25
2045,262.59,VIC,2hr,Oct25
2046,269.03,VIC,2hr,Oct25
2047,262.55,VIC,2hr,Oct25
2048,260.65,VIC,2hr,Oct25
2049,254.93,VIC,2hr,Oct25
2050,250.75,VIC,2hr,Oct25
2051,249.43,VIC,2hr,Oct25
2052,253.83,VIC,2hr,Oct25
2053,250.21,VIC,2hr,Oct25
2054,250.28,VIC,2hr,Oct25
2055,250.73,VIC,2hr,Oct25
2056,250.91,VIC,2hr,Oct25
2057,250.14,VIC,2hr,Oct25
2058,246.92,VIC,2hr,Oct25
2059,249.58,VIC,2hr,Oct25
2060,260.96,VIC,2hr,Oct25
2026,191.97,VIC,4hr,Oct25
2027,167.4,VIC,4hr,Oct25
2028,152.35,VIC,4hr,Oct25
2029,167.56,VIC,4hr,Oct25
2030,162.72,VIC,4hr,Oct25
2031,142.83,VIC,4hr,Oct25
2032,142.79,VIC,4hr,Oct25
2033,142.45,VIC,4hr,Oct25
2034,155.53,VIC,4hr,Oct25
2035,151.01,VIC,4hr,Oct25
2036,169.27,VIC,4hr,Oct25
2037,176.32,VIC,4hr,Oct25
2038,187.29,VIC,4hr,Oct25
2039,191.92,VIC,4hr,Oct25
2040,199.01,VIC,4hr,Oct25
2041,190.82,VIC,4hr,Oct25
2042,192.68,VIC,4hr,Oct25
2043,198.73,VIC,4hr,Oct25
2044,200.69,VIC,4hr,Oct25
2045,195.07,VIC,4hr,Oct25
2046,197.9,VIC,4hr,Oct25
2047,194.5,VIC,4hr,Oct25
2048,189.83,VIC,4hr,Oct25
2049,186.74,VIC,4hr,Oct25
2050,182.88,VIC,4hr,Oct25
2051,181.74,VIC,4hr,Oct25
2052,184.38,VIC,4hr,Oct25
2053,182.42,VIC,4hr,Oct25
2054,182.41,VIC,4hr,Oct25
2055,182.67,VIC,4hr,Oct25
2056,182.08,VIC,4hr,Oct25
2057,181.75,VIC,4hr,Oct25
2058,179.87,VIC,4hr,Oct25
2059,181.63,VIC,4hr,Oct25
2060,183.8,VIC,4hr,Oct25
2027,471.66,NSW,Half-hourly,Q1_26
2028,435.66,NSW,Half-hourly,Q1_26
2029,450.71,NSW,Half-hourly,Q1_26
2030,455.57,NSW,Half-hourly,Q1_26
2031,330.21,NSW,Half-hourly,Q1_26
2032,352.98,NSW,Half-hourly,Q1_26
2033,364.96,NSW,Half-hourly,Q1_26
2034,392.17,NSW,Half-hourly,Q1_26
2035,410.39,NSW,Half-hourly,Q1_26
2036,439.2,NSW,Half-hourly,Q1_26
2037,447.13,NSW,Half-hourly,Q1_26
2038,474.53,NSW,Half-hourly,Q1_26
2039,503.13,NSW,Half-hourly,Q1_26
2040,485.84,NSW,Half-hourly,Q1_26
2041,482.72,NSW,Half-hourly,Q1_26
2042,481.83,NSW,Half-hourly,Q1_26
2043,446.85,NSW,Half-hourly,Q1_26
2044,452.32,NSW,Half-hourly,Q1_26
2045,443.83,NSW,Half-hourly,Q1_26
2046,446.4,NSW,Half-hourly,Q1_26
2047,456.51,NSW,Half-hourly,Q1_26
2048,440.18,NSW,Half-hourly,Q1_26
2049,443.52,NSW,Half-hourly,Q1_26
2050,441.03,NSW,Half-hourly,Q1_26
2051,414.29,NSW,Half-hourly,Q1_26
2052,448.5,NSW,Half-hourly,Q1_26
2053,415.44,NSW,Half-hourly,Q1_26
2054,441.79,NSW,Half-hourly,Q1_26
2055,442.17,NSW,Half-hourly,Q1_26
2056,431.97,NSW,Half-hourly,Q1_26
2057,442.23,NSW,Half-hourly,Q1_26
2058,442.21,NSW,Half-hourly,Q1_26
2059,441.88,NSW,Half-hourly,Q1_26
2060,432.33,NSW,Half-hourly,Q1_26
2027,336.66,NSW,1hr,Q1_26
2028,312.04,NSW,1hr,Q1_26
2029,320.57,NSW,1hr,Q1_26
2030,318.87,NSW,1hr,Q1_26
2031,227.93,NSW,1hr,Q1_26
2032,241.32,NSW,1hr,Q1_26
2033,268.37,NSW,1hr,Q1_26
2034,290.23,NSW,1hr,Q1_26
2035,301.1,NSW,1hr,Q1_26
2036,316.6,NSW,1hr,Q1_26
2037,323.57,NSW,1hr,Q1_26
2038,340.43,NSW,1hr,Q1_26
2039,370.91,NSW,1hr,Q1_26
2040,344.0,NSW,1hr,Q1_26
2041,349.47,NSW,1hr,Q1_26
2042,342.61,NSW,1hr,Q1_26
2043,325.84,NSW,1hr,Q1_26
2044,336.57,NSW,1hr,Q1_26
2045,316.45,NSW,1hr,Q1_26
2046,318.57,NSW,1hr,Q1_26
2047,337.42,NSW,1hr,Q1_26
2048,325.86,NSW,1hr,Q1_26
2049,315.47,NSW,1hr,Q1_26
2050,313.37,NSW,1hr,Q1_26
2051,311.56,NSW,1hr,Q1_26
2052,327.25,NSW,1hr,Q1_26
2053,312.23,NSW,1hr,Q1_26
2054,312.84,NSW,1hr,Q1_26
2055,313.02,NSW,1hr,Q1_26
2056,321.03,NSW,1hr,Q1_26
2057,315.2,NSW,1hr,Q1_26
2058,315.02,NSW,1hr,Q1_26
2059,314.88,NSW,1hr,Q1_26
2060,321.35,NSW,1hr,Q1_26
2027,239.49,NSW,2hr,Q1_26
2028,215.05,NSW,2hr,Q1_26
2029,226.02,NSW,2hr,Q1_26
2030,225.35,NSW,2hr,Q1_26
2031,158.8,NSW,2hr,Q1_26
2032,168.37,NSW,2hr,Q1_26
2033,187.26,NSW,2hr,Q1_26
2034,203.47,NSW,2hr,Q1_26
2035,210.98,NSW,2hr,Q1_26
2036,224.22,NSW,2hr,Q1_26
2037,234.58,NSW,2hr,Q1_26
2038,246.85,NSW,2hr,Q1_26
2039,263.53,NSW,2hr,Q1_26
2040,251.41,NSW,2hr,Q1_26
2041,254.79,NSW,2hr,Q1_26
2042,248.17,NSW,2hr,Q1_26
2043,237.09,NSW,2hr,Q1_26
2044,246.59,NSW,2hr,Q1_26
2045,232.01,NSW,2hr,Q1_26
2046,233.53,NSW,2hr,Q1_26
2047,243.31,NSW,2hr,Q1_26
2048,236.68,NSW,2hr,Q1_26
2049,229.45,NSW,2hr,Q1_26
2050,227.07,NSW,2hr,Q1_26
2051,225.39,NSW,2hr,Q1_26
2052,231.42,NSW,2hr,Q1_26
2053,225.79,NSW,2hr,Q1_26
2054,226.53,NSW,2hr,Q1_26
2055,226.47,NSW,2hr,Q1_26
2056,233.44,NSW,2hr,Q1_26
2057,228.56,NSW,2hr,Q1_26
2058,228.21,NSW,2hr,Q1_26
2059,228.11,NSW,2hr,Q1_26
2060,233.97,NSW,2hr,Q1_26
2027,167.46,NSW,4hr,Q1_26
2028,149.47,NSW,4hr,Q1_26
2029,156.92,NSW,4hr,Q1_26
2030,160.73,NSW,4hr,Q1_26
2031,111.69,NSW,4hr,Q1_26
2032,119.16,NSW,4hr,Q1_26
2033,133.56,NSW,4hr,Q1_26
2034,144.82,NSW,4hr,Q1_26
2035,149.47,NSW,4hr,Q1_26
2036,164.0,NSW,4hr,Q1_26
2037,173.82,NSW,4hr,Q1_26
2038,183.92,NSW,4hr,Q1_26
2039,193.71,NSW,4hr,Q1_26
2040,186.89,NSW,4hr,Q1_26
2041,185.91,NSW,4hr,Q1_26
2042,184.03,NSW,4hr,Q1_26
2043,177.26,NSW,4hr,Q1_26
2044,183.76,NSW,4hr,Q1_26
2045,173.36,NSW,4hr,Q1_26
2046,174.19,NSW,4hr,Q1_26
2047,179.83,NSW,4hr,Q1_26
2048,174.66,NSW,4hr,Q1_26
2049,169.86,NSW,4hr,Q1_26
2050,167.6,NSW,4hr,Q1_26
2051,166.3,NSW,4hr,Q1_26
2052,169.55,NSW,4hr,Q1_26
2053,166.8,NSW,4hr,Q1_26
2054,168.02,NSW,4hr,Q1_26
2055,167.98,NSW,4hr,Q1_26
2056,170.42,NSW,4hr,Q1_26
2057,170.36,NSW,4hr,Q1_26
2058,169.86,NSW,4hr,Q1_26
2059,169.83,NSW,4hr,Q1_26
2060,171.11,NSW,4hr,Q1_26
2027,482.61,QLD,Half-hourly,Q1_26
2028,485.33,QLD,Half-hourly,Q1_26
2029,484.45,QLD,Half-hourly,Q1_26
2030,506.37,QLD,Half-hourly,Q1_26
2031,495.39,QLD,Half-hourly,Q1_26
2032,516.42,QLD,Half-hourly,Q1_26
2033,520.19,QLD,Half-hourly,Q1_26
2034,490.36,QLD,Half-hourly,Q1_26
2035,468.22,QLD,Half-hourly,Q1_26
2036,471.96,QLD,Half-hourly,Q1_26
2037,515.33,QLD,Half-hourly,Q1_26
2038,510.75,QLD,Half-hourly,Q1_26
2039,497.86,QLD,Half-hourly,Q1_26
2040,479.75,QLD,Half-hourly,Q1_26
2041,447.12,QLD,Half-hourly,Q1_26
2042,446.74,QLD,Half-hourly,Q1_26
2043,442.44,QLD,Half-hourly,Q1_26
2044,474.01,QLD,Half-hourly,Q1_26
2045,445.37,QLD,Half-hourly,Q1_26
2046,436.13,QLD,Half-hourly,Q1_26
2047,431.42,QLD,Half-hourly,Q1_26
2048,418.45,QLD,Half-hourly,Q1_26
2049,418.51,QLD,Half-hourly,Q1_26
2050,413.25,QLD,Half-hourly,Q1_26
2051,380.63,QLD,Half-hourly,Q1_26
2052,388.27,QLD,Half-hourly,Q1_26
2053,386.2,QLD,Half-hourly,Q1_26
2054,387.07,QLD,Half-hourly,Q1_26
2055,386.46,QLD,Half-hourly,Q1_26
2056,387.36,QLD,Half-hourly,Q1_26
2057,420.63,QLD,Half-hourly,Q1_26
2058,388.25,QLD,Half-hourly,Q1_26
2059,419.51,QLD,Half-hourly,Q1_26
2060,400.85,QLD,Half-hourly,Q1_26
2027,349.88,QLD,1hr,Q1_26
2028,349.39,QLD,1hr,Q1_26
2029,351.91,QLD,1hr,Q1_26
2030,359.56,QLD,1hr,Q1_26
2031,352.41,QLD,1hr,Q1_26
2032,359.3,QLD,1hr,Q1_26
2033,365.78,QLD,1hr,Q1_26
2034,343.54,QLD,1hr,Q1_26
2035,332.52,QLD,1hr,Q1_26
2036,346.38,QLD,1hr,Q1_26
2037,364.05,QLD,1hr,Q1_26
2038,363.37,QLD,1hr,Q1_26
2039,355.58,QLD,1hr,Q1_26
2040,341.45,QLD,1hr,Q1_26
2041,328.76,QLD,1hr,Q1_26
2042,328.51,QLD,1hr,Q1_26
2043,326.66,QLD,1hr,Q1_26
2044,341.33,QLD,1hr,Q1_26
2045,316.19,QLD,1hr,Q1_26
2046,318.4,QLD,1hr,Q1_26
2047,314.76,QLD,1hr,Q1_26
2048,304.54,QLD,1hr,Q1_26
2049,306.75,QLD,1hr,Q1_26
2050,303.24,QLD,1hr,Q1_26
2051,284.41,QLD,1hr,Q1_26
2052,284.07,QLD,1hr,Q1_26
2053,290.76,QLD,1hr,Q1_26
2054,290.22,QLD,1hr,Q1_26
2055,290.5,QLD,1hr,Q1_26
2056,283.66,QLD,1hr,Q1_26
2057,303.31,QLD,1hr,Q1_26
2058,300.72,QLD,1hr,Q1_26
2059,301.11,QLD,1hr,Q1_26
2060,290.83,QLD,1hr,Q1_26
2027,251.17,QLD,2hr,Q1_26
2028,250.99,QLD,2hr,Q1_26
2029,252.67,QLD,2hr,Q1_26
2030,254.48,QLD,2hr,Q1_26
2031,245.59,QLD,2hr,Q1_26
2032,252.79,QLD,2hr,Q1_26
2033,255.72,QLD,2hr,Q1_26
2034,240.27,QLD,2hr,Q1_26
2035,232.75,QLD,2hr,Q1_26
2036,239.84,QLD,2hr,Q1_26
2037,255.13,QLD,2hr,Q1_26
2038,256.49,QLD,2hr,Q1_26
2039,251.66,QLD,2hr,Q1_26
2040,245.1,QLD,2hr,Q1_26
2041,237.65,QLD,2hr,Q1_26
2042,238.15,QLD,2hr,Q1_26
2043,238.41,QLD,2hr,Q1_26
2044,247.9,QLD,2hr,Q1_26
2045,230.58,QLD,2hr,Q1_26
2046,232.6,QLD,2hr,Q1_26
2047,229.48,QLD,2hr,Q1_26
2048,225.01,QLD,2hr,Q1_26
2049,224.59,QLD,2hr,Q1_26
2050,221.77,QLD,2hr,Q1_26
2051,212.32,QLD,2hr,Q1_26
2052,213.88,QLD,2hr,Q1_26
2053,215.65,QLD,2hr,Q1_26
2054,217.46,QLD,2hr,Q1_26
2055,216.22,QLD,2hr,Q1_26
2056,213.66,QLD,2hr,Q1_26
2057,225.47,QLD,2hr,Q1_26
2058,222.23,QLD,2hr,Q1_26
2059,222.44,QLD,2hr,Q1_26
2060,217.22,QLD,2hr,Q1_26
2027,179.75,QLD,4hr,Q1_26
2028,177.96,QLD,4hr,Q1_26
2029,180.96,QLD,4hr,Q1_26
2030,181.58,QLD,4hr,Q1_26
2031,171.37,QLD,4hr,Q1_26
2032,178.84,QLD,4hr,Q1_26
2033,180.58,QLD,4hr,Q1_26
2034,170.91,QLD,4hr,Q1_26
2035,165.57,QLD,4hr,Q1_26
2036,172.12,QLD,4hr,Q1_26
2037,182.01,QLD,4hr,Q1_26
2038,184.68,QLD,4hr,Q1_26
2039,182.57,QLD,4hr,Q1_26
2040,179.27,QLD,4hr,Q1_26
2041,174.22,QLD,4hr,Q1_26
2042,175.29,QLD,4hr,Q1_26
2043,176.96,QLD,4hr,Q1_26
2044,183.14,QLD,4hr,Q1_26
2045,173.08,QLD,4hr,Q1_26
2046,175.09,QLD,4hr,Q1_26
2047,173.03,QLD,4hr,Q1_26
2048,169.87,QLD,4hr,Q1_26
2049,169.45,QLD,4hr,Q1_26
2050,167.13,QLD,4hr,Q1_26
2051,161.62,QLD,4hr,Q1_26
2052,163.87,QLD,4hr,Q1_26
2053,164.63,QLD,4hr,Q1_26
2054,166.14,QLD,4hr,Q1_26
2055,165.45,QLD,4hr,Q1_26
2056,163.74,QLD,4hr,Q1_26
2057,171.7,QLD,4hr,Q1_26
2058,168.98,QLD,4hr,Q1_26
2059,168.09,QLD,4hr,Q1_26
2060,164.54,QLD,4hr,Q1_26
2027,726.15,SA,Half-hourly,Q1_26
2028,514.92,SA,Half-hourly,Q1_26
2029,592.77,SA,Half-hourly,Q1_26
2030,586.41,SA,Half-hourly,Q1_26
2031,581.64,SA,Half-hourly,Q1_26
2032,562.84,SA,Half-hourly,Q1_26
2033,574.92,SA,Half-hourly,Q1_26
2034,570.84,SA,Half-hourly,Q1_26
2035,552.26,SA,Half-hourly,Q1_26
2036,564.02,SA,Half-hourly,Q1_26
2037,555.05,SA,Half-hourly,Q1_26
2038,520.11,SA,Half-hourly,Q1_26
2039,523.89,SA,Half-hourly,Q1_26
2040,499.49,SA,Half-hourly,Q1_26
2041,489.86,SA,Half-hourly,Q1_26
2042,492.64,SA,Half-hourly,Q1_26
2043,488.04,SA,Half-hourly,Q1_26
2044,452.41,SA,Half-hourly,Q1_26
2045,468.87,SA,Half-hourly,Q1_26
2046,461.32,SA,Half-hourly,Q1_26
2047,458.62,SA,Half-hourly,Q1_26
2048,449.26,SA,Half-hourly,Q1_26
2049,438.8,SA,Half-hourly,Q1_26
2050,451.62,SA,Half-hourly,Q1_26
2051,415.05,SA,Half-hourly,Q1_26
2052,430.34,SA,Half-hourly,Q1_26
2053,416.23,SA,Half-hourly,Q1_26
2054,407.58,SA,Half-hourly,Q1_26
2055,413.16,SA,Half-hourly,Q1_26
2056,411.12,SA,Half-hourly,Q1_26
2057,438.27,SA,Half-hourly,Q1_26
2058,430.23,SA,Half-hourly,Q1_26
2059,427.54,SA,Half-hourly,Q1_26
2060,450.11,SA,Half-hourly,Q1_26
2027,521.9,SA,1hr,Q1_26
2028,372.9,SA,1hr,Q1_26
2029,426.14,SA,1hr,Q1_26
2030,422.01,SA,1hr,Q1_26
2031,395.45,SA,1hr,Q1_26
2032,396.41,SA,1hr,Q1_26
2033,392.72,SA,1hr,Q1_26
