date,value,region,vintage
2032-12,74.85,QLD,August_24
2033-01,77.92,QLD,August_24
2033-02,77.02,QLD,August_24
2033-03,106.34,QLD,August_24
2033-04,71.52,QLD,August_24
2033-05,86.34,QLD,August_24
2033-06,106.66,QLD,August_24
2033-07,101.31,QLD,August_24
2033-08,102.84,QLD,August_24
2033-09,87.98,QLD,August_24
2033-10,64.87,QLD,August_24
2033-11,78.75,QLD,August_24
2033-12,69.04,QLD,August_24
2034-01,97.41,QLD,August_24
2034-02,97.09,QLD,August_24
2034-03,113.62,QLD,August_24
2034-04,91.96,QLD,August_24
2034-05,101.68,QLD,August_24
2034-06,136.26,QLD,August_24
2034-07,89.15,QLD,August_24
2034-08,91.77,QLD,August_24
2034-09,67.33,QLD,August_24
2034-10,60.62,QLD,August_24
2034-11,74.61,QLD,August_24
2034-12,103.71,QLD,August_24
2035-01,95.88,QLD,August_24
2035-02,97.37,QLD,August_24
2035-03,108.38,QLD,August_24
2035-04,82.01,QLD,August_24
2035-05,99.37,QLD,August_24
2035-06,122.65,QLD,August_24
2035-07,103.34,QLD,August_24
2035-08,109.6,QLD,August_24
2035-09,77.27,QLD,August_24
2035-10,60.13,QLD,August_24
2035-11,66.25,QLD,August_24
2035-12,67.54,QLD,August_24
2036-01,116.29,QLD,August_24
2036-02,124.35,QLD,August_24
2036-03,143.2,QLD,August_24
2036-04,111.02,QLD,August_24
2036-05,124.7,QLD,August_24
2036-06,136.7,QLD,August_24
2036-07,101.89,QLD,August_24
2036-08,116.37,QLD,August_24
2036-09,87.31,QLD,August_24
2036-10,55.75,QLD,August_24
2036-11,63.23,QLD,August_24
2036-12,66.89,QLD,August_24
2037-01,104.19,QLD,August_24
2037-02,128.37,QLD,August_24
2037-03,133.75,QLD,August_24
2037-04,100.81,QLD,August_24
2037-05,122.15,QLD,August_24
2037-06,134.59,QLD,August_24
2037-07,102.41,QLD,August_24
2037-08,118.81,QLD,August_24
2037-09,87.37,QLD,August_24
2037-10,54.84,QLD,August_24
2037-11,65.42,QLD,August_24
2037-12,61.49,QLD,August_24
2038-01,106.25,QLD,August_24
2038-02,117.89,QLD,August_24
2038-03,150.24,QLD,August_24
2038-04,108.22,QLD,August_24
2038-05,124.92,QLD,August_24
2038-06,136.51,QLD,August_24
2038-07,108.14,QLD,August_24
2038-08,112.12,QLD,August_24
2038-09,70.8,QLD,August_24
2038-10,57.94,QLD,August_24
2038-11,63.79,QLD,August_24
2038-12,73.43,QLD,August_24
2039-01,118.23,QLD,August_24
2039-02,117.89,QLD,August_24
2039-03,135.12,QLD,August_24
2039-04,110.12,QLD,August_24
2039-05,117.35,QLD,August_24
2039-06,132.19,QLD,August_24
2039-07,98.84,QLD,August_24
2039-08,124.77,QLD,August_24
2039-09,95.1,QLD,August_24
2039-10,54.21,QLD,August_24
2039-11,63.89,QLD,August_24
2039-12,59.81,QLD,August_24
2040-01,109.87,QLD,August_24
2040-02,115.52,QLD,August_24
2040-03,144.78,QLD,August_24
2040-04,96.16,QLD,August_24
2040-05,130.52,QLD,August_24
2040-06,136.72,QLD,August_24
2040-07,104.67,QLD,August_24
2040-08,115.96,QLD,August_24
2040-09,84.61,QLD,August_24
2040-10,50.67,QLD,August_24
2040-11,57.93,QLD,August_24
2040-12,71.69,QLD,August_24
2041-01,109.25,QLD,August_24
2041-02,132.36,QLD,August_24
2041-03,136.23,QLD,August_24
2041-04,101.95,QLD,August_24
2041-05,126.88,QLD,August_24
2041-06,134.79,QLD,August_24
2041-07,99.97,QLD,August_24
2041-08,113.67,QLD,August_24
2041-09,77.96,QLD,August_24
2041-10,52.25,QLD,August_24
2041-11,63.13,QLD,August_24
2041-12,65.72,QLD,August_24
2042-01,116.04,QLD,August_24
2042-02,106.98,QLD,August_24
2042-03,142.19,QLD,August_24
2042-04,105.09,QLD,August_24
2042-05,127.09,QLD,August_24
2042-06,141.97,QLD,August_24
2042-07,107.31,QLD,August_24
2042-08,109.02,QLD,August_24
2042-09,72.52,QLD,August_24
2042-10,59.15,QLD,August_24
2042-11,68.97,QLD,August_24
2042-12,76.94,QLD,August_24
2043-01,112.99,QLD,August_24
2043-02,100.98,QLD,August_24
2043-03,124.6,QLD,August_24
2043-04,109.57,QLD,August_24
2043-05,131.55,QLD,August_24
2043-06,129.31,QLD,August_24
2043-07,101.92,QLD,August_24
2043-08,122.69,QLD,August_24
2043-09,75.06,QLD,August_24
2043-10,57.15,QLD,August_24
2043-11,63.94,QLD,August_24
2043-12,67.54,QLD,August_24
2044-01,104.29,QLD,August_24
2044-02,111.18,QLD,August_24
2044-03,127.81,QLD,August_24
2044-04,102.03,QLD,August_24
2044-05,127.41,QLD,August_24
2044-06,130.09,QLD,August_24
2044-07,107.61,QLD,August_24
2044-08,103.49,QLD,August_24
2044-09,73.55,QLD,August_24
2044-10,58.39,QLD,August_24
2044-11,63.78,QLD,August_24
2044-12,68.7,QLD,August_24
2045-01,109.16,QLD,August_24
2045-02,102.53,QLD,August_24
2045-03,137.33,QLD,August_24
2045-04,94.76,QLD,August_24
2045-05,121.14,QLD,August_24
2045-06,132.19,QLD,August_24
2045-07,102.3,QLD,August_24
2045-08,118.63,QLD,August_24
2045-09,72.03,QLD,August_24
2045-10,54.73,QLD,August_24
2045-11,63.92,QLD,August_24
2045-12,70.49,QLD,August_24
2046-01,109.68,QLD,August_24
2046-02,106.68,QLD,August_24
2046-03,128.03,QLD,August_24
2046-04,90.71,QLD,August_24
2046-05,124.36,QLD,August_24
2046-06,128.43,QLD,August_24
2046-07,107.3,QLD,August_24
2046-08,108.71,QLD,August_24
2046-09,78.02,QLD,August_24
2046-10,55.48,QLD,August_24
2046-11,72.03,QLD,August_24
2046-12,67.68,QLD,August_24
2047-01,110.72,QLD,August_24
2047-02,103.3,QLD,August_24
2047-03,128.2,QLD,August_24
2047-04,99.96,QLD,August_24
2047-05,130.77,QLD,August_24
2047-06,133.74,QLD,August_24
2047-07,100.4,QLD,August_24
2047-08,115.07,QLD,August_24
2047-09,75.69,QLD,August_24
2047-10,58.88,QLD,August_24
2047-11,65.12,QLD,August_24
2047-12,62.93,QLD,August_24
2048-01,99.63,QLD,August_24
2048-02,106.19,QLD,August_24
2048-03,123.83,QLD,August_24
2048-04,99.14,QLD,August_24
2048-05,125.21,QLD,August_24
2048-06,128.21,QLD,August_24
2048-07,101.45,QLD,August_24
2048-08,106.27,QLD,August_24
2048-09,73.18,QLD,August_24
2048-10,59.68,QLD,August_24
2048-11,65.06,QLD,August_24
2048-12,64.97,QLD,August_24
2049-01,106.53,QLD,August_24
2049-02,101.59,QLD,August_24
2049-03,135.72,QLD,August_24
2049-04,93.18,QLD,August_24
2049-05,123.56,QLD,August_24
2049-06,131.1,QLD,August_24
2049-07,108.91,QLD,August_24
2049-08,116.9,QLD,August_24
2049-09,70.82,QLD,August_24
2049-10,53.88,QLD,August_24
2049-11,57.02,QLD,August_24
2049-12,58.69,QLD,August_24
2050-01,106.27,QLD,August_24
2050-02,106.94,QLD,August_24
2050-03,127.11,QLD,August_24
2050-04,104.01,QLD,August_24
2050-05,136.82,QLD,August_24
2050-06,141.79,QLD,August_24
2050-07,103.43,QLD,August_24
2050-08,126.15,QLD,August_24
2050-09,81.39,QLD,August_24
2050-10,64.95,QLD,August_24
2050-11,67.0,QLD,August_24
2050-12,57.64,QLD,August_24
2051-01,105.84,QLD,August_24
2051-02,111.56,QLD,August_24
2051-03,127.24,QLD,August_24
2051-04,102.57,QLD,August_24
2051-05,132.35,QLD,August_24
2051-06,138.16,QLD,August_24
2051-07,102.6,QLD,August_24
2051-08,119.27,QLD,August_24
2051-09,69.16,QLD,August_24
2051-10,54.41,QLD,August_24
2051-11,66.04,QLD,August_24
2051-12,59.89,QLD,August_24
2052-01,99.65,QLD,August_24
2052-02,123.2,QLD,August_24
2052-03,128.43,QLD,August_24
2052-04,104.03,QLD,August_24
2052-05,136.14,QLD,August_24
2052-06,144.29,QLD,August_24
2052-07,103.36,QLD,August_24
2052-08,120.31,QLD,August_24
2052-09,81.46,QLD,August_24
2052-10,51.98,QLD,August_24
2052-11,58.89,QLD,August_24
2052-12,60.39,QLD,August_24
2053-01,99.31,QLD,August_24
2053-02,131.85,QLD,August_24
2053-03,127.22,QLD,August_24
2053-04,108.26,QLD,August_24
2053-05,143.99,QLD,August_24
2053-06,141.32,QLD,August_24
2053-07,113.3,QLD,August_24
2053-08,121.64,QLD,August_24
2053-09,73.13,QLD,August_24
2053-10,55.16,QLD,August_24
2053-11,57.68,QLD,August_24
2053-12,58.88,QLD,August_24
2054-01,104.43,QLD,August_24
2054-02,115.96,QLD,August_24
2054-03,128.5,QLD,August_24
2054-04,115.02,QLD,August_24
2054-05,140.96,QLD,August_24
2054-06,146.39,QLD,August_24
2054-07,114.44,QLD,August_24
2054-08,130.46,QLD,August_24
2054-09,71.08,QLD,August_24
2054-10,53.17,QLD,August_24
2054-11,57.82,QLD,August_24
2054-12,64.3,QLD,August_24
2055-01,107.37,QLD,August_24
2055-02,116.65,QLD,August_24
2055-03,127.15,QLD,August_24
2055-04,112.05,QLD,August_24
2055-05,141.48,QLD,August_24
2055-06,144.16,QLD,August_24
2055-07,116.34,QLD,August_24
2055-08,125.96,QLD,August_24
2055-09,73.68,QLD,August_24
2055-10,51.29,QLD,August_24
2055-11,52.64,QLD,August_24
2055-12,65.0,QLD,August_24
2056-01,101.92,QLD,August_24
2056-02,114.91,QLD,August_24
2056-03,143.1,QLD,August_24
2056-04,106.87,QLD,August_24
2056-05,141.07,QLD,August_24
2056-06,139.57,QLD,August_24
2056-07,120.63,QLD,August_24
2056-08,129.73,QLD,August_24
2056-09,80.89,QLD,August_24
2056-10,57.15,QLD,August_24
2056-11,56.61,QLD,August_24
