date,value,region,vintage
2029-09,40.34,QLD,August_24
2029-10,38.5,QLD,August_24
2029-11,44.63,QLD,August_24
2029-12,51.22,QLD,August_24
2030-01,48.16,QLD,August_24
2030-02,41.59,QLD,August_24
2030-03,71.46,QLD,August_24
2030-04,62.01,QLD,August_24
2030-05,42.85,QLD,August_24
2030-06,66.23,QLD,August_24
2030-07,36.05,QLD,August_24
2030-08,36.65,QLD,August_24
2030-09,33.97,QLD,August_24
2030-10,36.57,QLD,August_24
2030-11,41.81,QLD,August_24
2030-12,61.7,QLD,August_24
2031-01,58.92,QLD,August_24
2031-02,44.88,QLD,August_24
2031-03,52.61,QLD,August_24
2031-04,44.14,QLD,August_24
2031-05,47.43,QLD,August_24
2031-06,72.26,QLD,August_24
2031-07,34.71,QLD,August_24
2031-08,40.61,QLD,August_24
2031-09,36.07,QLD,August_24
2031-10,41.83,QLD,August_24
2031-11,45.54,QLD,August_24
2031-12,47.9,QLD,August_24
2032-01,85.26,QLD,August_24
2032-02,46.54,QLD,August_24
2032-03,55.43,QLD,August_24
2032-04,47.11,QLD,August_24
2032-05,52.44,QLD,August_24
2032-06,80.47,QLD,August_24
2032-07,39.13,QLD,August_24
2032-08,42.65,QLD,August_24
2032-09,39.76,QLD,August_24
2032-10,42.01,QLD,August_24
2032-11,47.72,QLD,August_24
2032-12,57.34,QLD,August_24
2033-01,56.76,QLD,August_24
2033-02,64.67,QLD,August_24
2033-03,62.0,QLD,August_24
2033-04,54.78,QLD,August_24
2033-05,58.61,QLD,August_24
2033-06,81.2,QLD,August_24
2033-07,82.25,QLD,August_24
2033-08,58.11,QLD,August_24
2033-09,40.53,QLD,August_24
2033-10,38.26,QLD,August_24
2033-11,70.88,QLD,August_24
2033-12,48.85,QLD,August_24
2034-01,75.36,QLD,August_24
2034-02,68.45,QLD,August_24
2034-03,89.66,QLD,August_24
2034-04,66.74,QLD,August_24
2034-05,62.8,QLD,August_24
2034-06,105.62,QLD,August_24
2034-07,56.58,QLD,August_24
2034-08,62.54,QLD,August_24
2034-09,38.09,QLD,August_24
2034-10,35.28,QLD,August_24
2034-11,41.75,QLD,August_24
2034-12,47.96,QLD,August_24
2035-01,68.42,QLD,August_24
2035-02,62.25,QLD,August_24
2035-03,95.85,QLD,August_24
2035-04,64.15,QLD,August_24
2035-05,63.49,QLD,August_24
2035-06,91.44,QLD,August_24
2035-07,69.58,QLD,August_24
2035-08,71.12,QLD,August_24
2035-09,39.82,QLD,August_24
2035-10,32.45,QLD,August_24
2035-11,45.14,QLD,August_24
2035-12,47.24,QLD,August_24
2036-01,84.79,QLD,August_24
2036-02,79.38,QLD,August_24
2036-03,104.2,QLD,August_24
2036-04,75.55,QLD,August_24
2036-05,82.3,QLD,August_24
2036-06,112.2,QLD,August_24
2036-07,68.22,QLD,August_24
2036-08,70.52,QLD,August_24
2036-09,37.32,QLD,August_24
2036-10,30.78,QLD,August_24
2036-11,39.66,QLD,August_24
2036-12,71.08,QLD,August_24
2037-01,93.94,QLD,August_24
2037-02,86.59,QLD,August_24
2037-03,108.32,QLD,August_24
2037-04,80.88,QLD,August_24
2037-05,83.02,QLD,August_24
2037-06,101.51,QLD,August_24
2037-07,68.57,QLD,August_24
2037-08,69.69,QLD,August_24
2037-09,36.34,QLD,August_24
2037-10,29.77,QLD,August_24
2037-11,39.16,QLD,August_24
2037-12,48.36,QLD,August_24
2038-01,83.23,QLD,August_24
2038-02,75.91,QLD,August_24
2038-03,127.25,QLD,August_24
2038-04,82.69,QLD,August_24
2038-05,81.03,QLD,August_24
2038-06,100.55,QLD,August_24
