date,value,region,vintage
2029-12,72.51,QLD,August_24
2030-01,74.37,QLD,August_24
2030-02,58.68,QLD,August_24
2030-03,88.97,QLD,August_24
2030-04,83.45,QLD,August_24
2030-05,78.13,QLD,August_24
2030-06,96.13,QLD,August_24
2030-07,61.78,QLD,August_24
2030-08,65.45,QLD,August_24
2030-09,77.46,QLD,August_24
2030-10,60.14,QLD,August_24
2030-11,71.17,QLD,August_24
2030-12,72.14,QLD,August_24
2031-01,68.33,QLD,August_24
2031-02,79.93,QLD,August_24
2031-03,96.32,QLD,August_24
2031-04,65.36,QLD,August_24
2031-05,76.24,QLD,August_24
2031-06,99.54,QLD,August_24
2031-07,78.17,QLD,August_24
2031-08,77.73,QLD,August_24
2031-09,67.66,QLD,August_24
2031-10,67.89,QLD,August_24
2031-11,70.18,QLD,August_24
2031-12,68.07,QLD,August_24
2032-01,78.42,QLD,August_24
2032-02,69.97,QLD,August_24
2032-03,80.08,QLD,August_24
2032-04,67.46,QLD,August_24
2032-05,78.25,QLD,August_24
2032-06,115.02,QLD,August_24
2032-07,74.8,QLD,August_24
2032-08,76.55,QLD,August_24
2032-09,72.53,QLD,August_24
2032-10,67.03,QLD,August_24
2032-11,72.74,QLD,August_24
2032-12,74.85,QLD,August_24
2033-01,77.83,QLD,August_24
2033-02,76.81,QLD,August_24
2033-03,106.34,QLD,August_24
2033-04,71.16,QLD,August_24
2033-05,86.34,QLD,August_24
2033-06,106.28,QLD,August_24
2033-07,97.22,QLD,August_24
2033-08,98.89,QLD,August_24
2033-09,85.49,QLD,August_24
2033-10,62.57,QLD,August_24
2033-11,78.6,QLD,August_24
2033-12,68.69,QLD,August_24
2034-01,97.26,QLD,August_24
2034-02,95.48,QLD,August_24
2034-03,113.39,QLD,August_24
2034-04,89.99,QLD,August_24
2034-05,101.68,QLD,August_24
2034-06,136.26,QLD,August_24
2034-07,85.36,QLD,August_24
2034-08,87.29,QLD,August_24
2034-09,64.62,QLD,August_24
2034-10,58.65,QLD,August_24
2034-11,74.31,QLD,August_24
2034-12,102.8,QLD,August_24
2035-01,95.24,QLD,August_24
2035-02,96.92,QLD,August_24
2035-03,108.38,QLD,August_24
2035-04,79.96,QLD,August_24
2035-05,98.53,QLD,August_24
2035-06,122.51,QLD,August_24
2035-07,97.47,QLD,August_24
2035-08,102.04,QLD,August_24
2035-09,71.44,QLD,August_24
2035-10,57.13,QLD,August_24
2035-11,66.25,QLD,August_24
2035-12,66.89,QLD,August_24
2036-01,113.29,QLD,August_24
2036-02,120.35,QLD,August_24
2036-03,143.19,QLD,August_24
2036-04,102.12,QLD,August_24
2036-05,122.58,QLD,August_24
2036-06,136.62,QLD,August_24
2036-07,94.23,QLD,August_24
2036-08,107.67,QLD,August_24
2036-09,83.36,QLD,August_24
2036-10,52.04,QLD,August_24
2036-11,62.46,QLD,August_24
2036-12,65.24,QLD,August_24
2037-01,101.94,QLD,August_24
