date,value,region,vintage
2054-04,78.99,NSW,August_24
2054-05,71.17,NSW,August_24
2054-06,136.17,NSW,August_24
2054-07,92.35,NSW,August_24
2054-08,71.94,NSW,August_24
2054-09,38.74,NSW,August_24
2054-10,34.37,NSW,August_24
2054-11,22.76,NSW,August_24
2054-12,25.13,NSW,August_24
2055-01,62.24,NSW,August_24
2055-02,49.46,NSW,August_24
2055-03,113.89,NSW,August_24
2055-04,79.87,NSW,August_24
2055-05,72.68,NSW,August_24
2055-06,138.16,NSW,August_24
2055-07,94.13,NSW,August_24
2055-08,71.99,NSW,August_24
2055-09,38.17,NSW,August_24
2055-10,33.3,NSW,August_24
2055-11,21.64,NSW,August_24
2055-12,20.27,NSW,August_24
2056-01,59.35,NSW,August_24
2056-02,50.97,NSW,August_24
2056-03,112.98,NSW,August_24
2056-04,77.43,NSW,August_24
2056-05,73.83,NSW,August_24
2056-06,140.24,NSW,August_24
2056-07,113.52,NSW,August_24
2056-08,79.08,NSW,August_24
2056-09,39.72,NSW,August_24
2056-10,35.07,NSW,August_24
2056-11,27.74,NSW,August_24
2056-12,21.28,NSW,August_24
2057-01,62.26,NSW,August_24
2057-02,50.57,NSW,August_24
2057-03,125.83,NSW,August_24
2057-04,82.23,NSW,August_24
2057-05,75.62,NSW,August_24
2057-06,141.77,NSW,August_24
2057-07,96.13,NSW,August_24
2057-08,72.54,NSW,August_24
2057-09,38.29,NSW,August_24
2057-10,33.82,NSW,August_24
2057-11,21.67,NSW,August_24
2057-12,20.05,NSW,August_24
2058-01,64.5,NSW,August_24
2058-02,50.14,NSW,August_24
2058-03,115.77,NSW,August_24
2058-04,80.62,NSW,August_24
2058-05,73.71,NSW,August_24
2058-06,139.98,NSW,August_24
2058-07,96.22,NSW,August_24
2058-08,73.22,NSW,August_24
2058-09,38.44,NSW,August_24
2058-10,33.8,NSW,August_24
2058-11,21.76,NSW,August_24
2058-12,19.99,NSW,August_24
2059-01,60.74,NSW,August_24
2059-02,51.43,NSW,August_24
2059-03,114.61,NSW,August_24
2059-04,81.1,NSW,August_24
2059-05,74.08,NSW,August_24
2059-06,142.06,NSW,August_24
2059-07,95.7,NSW,August_24
2059-08,76.63,NSW,August_24
2059-09,38.1,NSW,August_24
2059-10,32.84,NSW,August_24
2059-11,20.54,NSW,August_24
2059-12,17.88,NSW,August_24
2060-01,57.12,NSW,August_24
2060-02,52.64,NSW,August_24
2060-03,118.66,NSW,August_24
2060-04,78.1,NSW,August_24
2060-05,74.85,NSW,August_24
2060-06,143.16,NSW,August_24
2024-07,48.33,QLD,August_24
2024-08,32.76,QLD,August_24
2024-09,27.81,QLD,August_24
2024-10,33.09,QLD,August_24
2024-11,66.42,QLD,August_24
2024-12,69.57,QLD,August_24
2025-01,63.6,QLD,August_24
2025-02,54.36,QLD,August_24
2025-03,79.74,QLD,August_24
2025-04,36.13,QLD,August_24
2025-05,39.97,QLD,August_24
2025-06,76.8,QLD,August_24
2025-07,26.57,QLD,August_24
2025-08,23.0,QLD,August_24
2025-09,16.75,QLD,August_24
2025-10,22.6,QLD,August_24
2025-11,56.1,QLD,August_24
2025-12,57.37,QLD,August_24
2026-01,59.89,QLD,August_24
2026-02,56.51,QLD,August_24
2026-03,64.42,QLD,August_24
2026-04,31.82,QLD,August_24
2026-05,32.64,QLD,August_24
2026-06,70.17,QLD,August_24
2026-07,12.36,QLD,August_24
2026-08,9.33,QLD,August_24
2026-09,2.19,QLD,August_24
2026-10,10.62,QLD,August_24
2026-11,37.52,QLD,August_24
2026-12,41.62,QLD,August_24
2027-01,56.69,QLD,August_24
2027-02,33.76,QLD,August_24
2027-03,55.79,QLD,August_24
2027-04,22.72,QLD,August_24
2027-05,23.99,QLD,August_24
2027-06,67.36,QLD,August_24
2027-07,11.78,QLD,August_24
2027-08,13.65,QLD,August_24
2027-09,8.1,QLD,August_24
2027-10,13.05,QLD,August_24
2027-11,42.96,QLD,August_24
2027-12,45.26,QLD,August_24
2028-01,51.88,QLD,August_24
2028-02,33.41,QLD,August_24
2028-03,49.79,QLD,August_24
2028-04,21.83,QLD,August_24
2028-05,29.86,QLD,August_24
2028-06,82.2,QLD,August_24
2028-07,11.65,QLD,August_24
2028-08,9.74,QLD,August_24
2028-09,1.12,QLD,August_24
2028-10,11.23,QLD,August_24
2028-11,36.79,QLD,August_24
2028-12,40.93,QLD,August_24
2029-01,49.98,QLD,August_24
2029-02,29.41,QLD,August_24
2029-03,51.76,QLD,August_24
2029-04,19.02,QLD,August_24
2029-05,25.23,QLD,August_24
2029-06,68.81,QLD,August_24
2029-07,15.56,QLD,August_24
2029-08,11.33,QLD,August_24
2029-09,6.87,QLD,August_24
2029-10,10.39,QLD,August_24
2029-11,34.12,QLD,August_24
2029-12,39.65,QLD,August_24
2030-01,41.27,QLD,August_24
2030-02,27.01,QLD,August_24
2030-03,65.34,QLD,August_24
2030-04,29.36,QLD,August_24
2030-05,28.65,QLD,August_24
2030-06,58.56,QLD,August_24
2030-07,18.22,QLD,August_24
2030-08,18.59,QLD,August_24
2030-09,16.2,QLD,August_24
2030-10,17.86,QLD,August_24
2030-11,36.4,QLD,August_24
2030-12,53.88,QLD,August_24
2031-01,56.99,QLD,August_24
2031-02,36.41,QLD,August_24
2031-03,50.45,QLD,August_24
2031-04,28.22,QLD,August_24
2031-05,37.99,QLD,August_24
2031-06,67.11,QLD,August_24
2031-07,31.91,QLD,August_24
2031-08,34.85,QLD,August_24
2031-09,34.14,QLD,August_24
2031-10,38.86,QLD,August_24
2031-11,45.35,QLD,August_24
2031-12,47.9,QLD,August_24
2032-01,84.87,QLD,August_24
2032-02,46.25,QLD,August_24
2032-03,55.43,QLD,August_24
2032-04,44.31,QLD,August_24
2032-05,50.12,QLD,August_24
2032-06,80.47,QLD,August_24
2032-07,32.18,QLD,August_24
2032-08,36.01,QLD,August_24
2032-09,39.21,QLD,August_24
2032-10,39.36,QLD,August_24
2032-11,47.72,QLD,August_24
2032-12,57.34,QLD,August_24
2033-01,56.66,QLD,August_24
2033-02,64.42,QLD,August_24
2033-03,62.0,QLD,August_24
2033-04,51.41,QLD,August_24
2033-05,58.61,QLD,August_24
2033-06,80.28,QLD,August_24
2033-07,69.06,QLD,August_24
2033-08,46.72,QLD,August_24
2033-09,33.08,QLD,August_24
2033-10,31.48,QLD,August_24
2033-11,70.07,QLD,August_24
2033-12,47.18,QLD,August_24
2034-01,74.79,QLD,August_24
2034-02,65.14,QLD,August_24
2034-03,89.21,QLD,August_24
2034-04,59.69,QLD,August_24
2034-05,61.99,QLD,August_24
2034-06,104.7,QLD,August_24
2034-07,47.02,QLD,August_24
2034-08,50.54,QLD,August_24
2034-09,30.62,QLD,August_24
2034-10,30.14,QLD,August_24
2034-11,40.35,QLD,August_24
2034-12,45.79,QLD,August_24
2035-01,67.36,QLD,August_24
2035-02,60.33,QLD,August_24
2035-03,95.85,QLD,August_24
2035-04,57.38,QLD,August_24
2035-05,61.04,QLD,August_24
2035-06,90.44,QLD,August_24
2035-07,55.84,QLD,August_24
2035-08,54.41,QLD,August_24
2035-09,29.89,QLD,August_24
2035-10,25.06,QLD,August_24
2035-11,44.7,QLD,August_24
2035-12,44.37,QLD,August_24
2036-01,80.25,QLD,August_24
2036-02,70.6,QLD,August_24
2036-03,103.97,QLD,August_24
2036-04,59.41,QLD,August_24
2036-05,76.93,QLD,August_24
2036-06,111.53,QLD,August_24
2036-07,53.96,QLD,August_24
2036-08,53.29,QLD,August_24
2036-09,30.39,QLD,August_24
2036-10,24.26,QLD,August_24
2036-11,38.15,QLD,August_24
2036-12,65.99,QLD,August_24
2037-01,90.36,QLD,August_24
2037-02,77.3,QLD,August_24
2037-03,108.32,QLD,August_24
2037-04,64.97,QLD,August_24
2037-05,78.88,QLD,August_24
2037-06,99.52,QLD,August_24
2037-07,57.46,QLD,August_24
2037-08,55.1,QLD,August_24
2037-09,30.55,QLD,August_24
2037-10,24.42,QLD,August_24
2037-11,37.61,QLD,August_24
2037-12,44.85,QLD,August_24
2038-01,80.89,QLD,August_24
2038-02,69.32,QLD,August_24
2038-03,127.25,QLD,August_24
2038-04,68.05,QLD,August_24
2038-05,76.79,QLD,August_24
2038-06,96.55,QLD,August_24
2038-07,54.92,QLD,August_24
2038-08,59.39,QLD,August_24
2038-09,31.96,QLD,August_24
2038-10,27.07,QLD,August_24
2038-11,42.04,QLD,August_24
2038-12,53.08,QLD,August_24
2039-01,95.89,QLD,August_24
2039-02,77.45,QLD,August_24
2039-03,110.54,QLD,August_24
2039-04,68.81,QLD,August_24
2039-05,79.36,QLD,August_24
2039-06,95.29,QLD,August_24
2039-07,56.72,QLD,August_24
2039-08,54.89,QLD,August_24
2039-09,28.67,QLD,August_24
2039-10,22.86,QLD,August_24
2039-11,35.16,QLD,August_24
2039-12,44.19,QLD,August_24
2040-01,81.98,QLD,August_24
2040-02,70.47,QLD,August_24
2040-03,110.57,QLD,August_24
2040-04,64.1,QLD,August_24
2040-05,78.21,QLD,August_24
2040-06,100.8,QLD,August_24
2040-07,56.88,QLD,August_24
2040-08,53.72,QLD,August_24
2040-09,30.16,QLD,August_24
2040-10,22.34,QLD,August_24
2040-11,33.01,QLD,August_24
2040-12,68.2,QLD,August_24
2041-01,94.53,QLD,August_24
2041-02,74.91,QLD,August_24
2041-03,104.32,QLD,August_24
2041-04,63.46,QLD,August_24
2041-05,76.12,QLD,August_24
2041-06,97.79,QLD,August_24
2041-07,67.0,QLD,August_24
2041-08,52.88,QLD,August_24
2041-09,30.58,QLD,August_24
2041-10,21.95,QLD,August_24
2041-11,36.53,QLD,August_24
2041-12,47.16,QLD,August_24
2042-01,83.73,QLD,August_24
2042-02,61.96,QLD,August_24
2042-03,103.75,QLD,August_24
2042-04,64.97,QLD,August_24
2042-05,76.24,QLD,August_24
2042-06,94.28,QLD,August_24
2042-07,47.61,QLD,August_24
2042-08,51.3,QLD,August_24
2042-09,34.73,QLD,August_24
2042-10,22.97,QLD,August_24
2042-11,37.17,QLD,August_24
